gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gm2000_63264,1047.178903,0.588155106,0.165665271,3.550261928,0.000384848,0.071285214
Hyal2_65098,257.6032409,-0.650074657,0.182829044,-3.555642163,0.000377057,0.071285214
Ccnd3_68954,400.9512594,-0.679700962,0.191759262,-3.544553491,0.000393279,0.071671871
Bmpr2_57284,2976.714463,-0.788781947,0.224705204,-3.510296748,0.000447607,0.077970921
Nde1_77231,89.25986333,1.149669501,0.327472736,3.510733485,0.000446872,0.077970921
Zfp39_58512,87.34402335,-0.924730908,0.263475613,-3.509740041,0.000448545,0.077970921
F8a_54756,247.3276048,-0.399160623,0.113918652,-3.503909298,0.000458481,0.078490641
Gpatch4_77770,242.4013073,0.610310926,0.174853386,3.49041525,0.000482271,0.078969844
Lman2_75351,649.4745358,0.462916462,0.132425469,3.495675466,0.000472863,0.078969844
Polr2m_78508,2020.022052,-0.395942887,0.113469952,-3.489407372,0.000484093,0.078969844
Wipf2_79437,78.88339531,0.551579028,0.158200544,3.486581101,0.000489237,0.078969844
Bhlhe41_56554,174.3713528,-0.815919581,0.234645729,-3.477240275,0.000506604,0.079741792
Mrfap1_80110,1332.019041,0.544656251,0.156671078,3.476431371,0.000508134,0.079741792
Gtf2b_66529,631.748106,-0.468203917,0.134837959,-3.47234504,0.000515933,0.079856498
Sorbs1_80288,3667.911591,-0.542455387,0.156491874,-3.466348602,0.000527579,0.080555573
Gpat3_72962,272.9245497,-0.677295791,0.195690158,-3.461062109,0.000538049,0.081058824
Marcks_57558,1080.988391,0.642931336,0.186441481,3.448435038,0.000563845,0.082738774
Nbeal1_69997,836.6549391,-0.60884724,0.176488179,-3.449790477,0.000561022,0.082738774
Anp32b_67136,1050.824404,-0.418430086,0.121673912,-3.438946594,0.000583982,0.084595096
Ftl1_70410,800.4141087,0.638199952,0.18607898,3.429726196,0.000604191,0.08533437
Zfp462_72417,381.7668083,0.669107822,0.195053884,3.43037425,0.000602749,0.08533437
Acp6_66287,377.2773859,0.540326076,0.158688549,3.404946859,0.000661769,0.090113989
Ino80b_60126,703.2331291,0.503037548,0.147882753,3.401597126,0.000669933,0.090113989
Myh10_78907,468.0198653,-0.797766338,0.234006448,-3.409163916,0.000651623,0.090113989
Sntb2_81965,674.9206904,-0.460978879,0.13543569,-3.403673575,0.000664862,0.090113989
Rab9_68516,710.5648065,-0.537539525,0.158455393,-3.392371281,0.000692905,0.091226717
Zfp715_72128,396.8247468,-0.479875951,0.141481242,-3.391799116,0.000694353,0.091226717
Epha2_58921,908.8258831,0.526682598,0.15563961,3.383988158,0.000714411,0.092783082
Akt1_30988,1967.547382,0.42161294,0.125298041,3.364880538,0.000765768,0.09719649
Fbxo11_72686,2357.937496,-0.413231787,0.123046226,-3.35834589,0.000784104,0.09719649
Gga3_66141,76.08797552,0.762780057,0.226969125,3.360721671,0.000777391,0.09719649
Pacsin3_29793,94.18702706,0.861989321,0.25728107,3.350379878,0.000807008,0.09719649
Socs5_59616,227.1337236,-0.559799009,0.166816798,-3.355771226,0.00079144,0.09719649
Upk3b_57520,169.322937,-1.628970778,0.484548764,-3.361830427,0.000774277,0.09719649
Zfp618_69659,114.7837915,0.876592033,0.261682463,3.349831022,0.000808609,0.09719649
Plxna4_57092,211.2120518,-0.678524171,0.203086274,-3.341063659,0.000834581,0.098634429
Zwint_76096,311.407171,-0.469980197,0.140716076,-3.339918307,0.00083803,0.098634429
Ccdc82_74858,418.8941358,-0.425187077,0.127998396,-3.321815659,0.000894338,0.101051204
Gfm2_71346,382.6204174,0.446558538,0.134106061,3.329890805,0.0008688,0.101051204
Ldlr_78421,87.62104616,0.67187509,0.20206286,3.325079586,0.000883933,0.101051204
Set_63995,869.0378172,-0.609873317,0.183492171,-3.323702117,0.00088831,0.101051204
Crybg3_78298,851.4959546,-0.483958188,0.146204634,-3.3101426,0.000932485,0.104318243
Bcl6b_70170,317.1211233,0.660143789,0.20039122,3.294275016,0.000986759,0.107205675
Cdk19_29897,385.1542113,-0.521837916,0.158204008,-3.298512607,0.000971985,0.107205675
Snrpb_29336,898.1095796,0.45885793,0.139212684,3.29609283,0.000980396,0.107205675
Ap2b1_79882,551.3817557,0.459755083,0.139752725,3.28977544,0.001002674,0.10766059
Mrpl17_66615,96.15826384,0.739616714,0.224963041,3.287725437,0.001010003,0.10766059
Foxp1_71179,275.2013318,-0.631785003,0.192904127,-3.275124343,0.001056155,0.110329584
Gimap6_32133,897.7876619,0.575239283,0.175894689,3.270361868,0.0010741,0.110329584
Tshz3_61839,173.3954192,-0.596537958,0.18236237,-3.271168055,0.001071042,0.110329584
Zc3hav1_59339,81.11601023,-0.717506187,0.218928739,-3.277350384,0.001047862,0.110329584
Hmg20b_30149,1237.816417,0.341790331,0.104646762,3.266133836,0.001090267,0.11098133
Cebpd_68861,1487.431767,0.764809045,0.23523997,3.251186623,0.001149244,0.113284375
Ppp1cb_68294,806.4241434,-0.531023692,0.163378844,-3.250259829,0.001152996,0.113284375
Rangap1_62399,294.443648,0.505830887,0.155584887,3.251156954,0.001149364,0.113284375
Txnrd1_31483,110.5997567,0.747177077,0.22935735,3.257698427,0.001123197,0.113284375
Gclm_72619,324.8215613,0.594515608,0.183469896,3.240398668,0.001193627,0.113870143
Nbeal1_63407,1085.613505,-0.694686988,0.214471928,-3.239057878,0.001199252,0.113870143
Rnf146_62314,350.0856288,-0.429300723,0.13253893,-3.23905378,0.00119927,0.113870143
Upk1b_58678,406.3795717,-1.611697238,0.496981637,-3.242971408,0.001182901,0.113870143
Ahnak_70653,2589.809316,-0.438696136,0.13580193,-3.230411642,0.001236121,0.115429188
Cast_65857,1857.24314,0.408458516,0.126422007,3.230913088,0.001233955,0.115429188
