gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Icosl_75165,272.9781624,1.151013419,0.234044031,4.917935375,8.75E-07,1.73E-05
Ppp1r14c_30841,957.4925271,-0.933697155,0.189902979,-4.916706214,8.80E-07,1.74E-05
Tmem44_75226,778.696188,-1.18475065,0.240960948,-4.916774523,8.80E-07,1.74E-05
Tjp3_79093,720.5641306,1.05751291,0.215164455,4.914905266,8.88E-07,1.76E-05
Nek6_63665,48.04291232,1.320905573,0.268786332,4.914333113,8.91E-07,1.76E-05
Tspan4_68306,100.974299,1.370399206,0.279018289,4.911503149,9.04E-07,1.78E-05
Tnfrsf1a_65741,132.6576041,1.025786148,0.209041079,4.9071032,9.24E-07,1.82E-05
Fgfr3_73888,139.3340884,-0.941433664,0.191871288,-4.906589598,9.27E-07,1.82E-05
Phkb_69294,718.2343317,-0.888271805,0.181098953,-4.904897515,9.35E-07,1.84E-05
Baiap2l1_58454,216.2731387,-1.042748413,0.212635576,-4.903922621,9.39E-07,1.84E-05
Pprc1_76106,150.2763405,0.97195603,0.19851839,4.896050348,9.78E-07,1.92E-05
Slc6a14_56491,248.3110847,2.214877572,0.452366643,4.896200034,9.77E-07,1.92E-05
4930451G09Rik_54045,39.06334351,-1.618592756,0.330628244,-4.89550661,9.81E-07,1.92E-05
Trib1_31876,991.5520249,0.812754445,0.166026055,4.895342755,9.81E-07,1.92E-05
Arhgap26_69771,140.6136152,1.071573627,0.218944,4.894281758,9.87E-07,1.93E-05
Ubtf_69427,2070.460145,-0.760307853,0.15550329,-4.889336133,1.01E-06,1.97E-05
Rsg1_65948,50.59787237,-1.761839211,0.360474138,-4.887560651,1.02E-06,1.99E-05
Ptges_57298,21.27368256,2.068772725,0.423565406,4.884187182,1.04E-06,2.02E-05
Cycs_80675,1687.910639,1.353042125,0.277197665,4.881145464,1.05E-06,2.05E-05
Gpr137b_66538,288.2514478,-0.742878142,0.15221243,-4.880535332,1.06E-06,2.05E-05
Glul_29159,320.2676877,1.137880206,0.233185224,4.879726874,1.06E-06,2.06E-05
Fam151b_54548,116.3011687,-1.074748932,0.220289743,-4.878796972,1.07E-06,2.07E-05
Slc18b1_68902,137.4032883,-1.273155515,0.26128593,-4.872652398,1.10E-06,2.13E-05
Fbl_78940,2029.426591,0.611359381,0.125518433,4.870674113,1.11E-06,2.15E-05
Gcdh_76864,447.9212137,-0.8305608,0.170790357,-4.863042702,1.16E-06,2.23E-05
Fkbp4_29507,3372.807209,-0.753822258,0.155123198,-4.859506934,1.18E-06,2.27E-05
Wnt2_61225,99.51204279,-1.630034192,0.335458989,-4.859116159,1.18E-06,2.27E-05
Adam9_69903,1171.45551,0.701179149,0.14431117,4.858800242,1.18E-06,2.27E-05
St3gal5_78456,116.7567666,-1.141965114,0.235224115,-4.854796082,1.21E-06,2.32E-05
Midn_73073,588.8372783,0.865456927,0.178313492,4.853569505,1.21E-06,2.33E-05
Ddx3x_70313,378.4755351,0.8551064,0.17620928,4.852788692,1.22E-06,2.33E-05
Tcea3_80357,442.048384,-1.238464899,0.255276588,-4.851462904,1.23E-06,2.35E-05
Stx6_66202,113.1949355,1.056725874,0.2178393,4.850942293,1.23E-06,2.35E-05
Ndufs7_31350,292.6320951,-0.788063234,0.16248679,-4.850014153,1.23E-06,2.36E-05
Fcgr2b_68624,34.9220792,1.771332642,0.365537919,4.845824605,1.26E-06,2.41E-05
Gng12_60479,634.2709928,0.716810763,0.147958686,4.844668346,1.27E-06,2.42E-05
Irx1_68219,87.53970566,1.925090053,0.39741847,4.843987375,1.27E-06,2.42E-05
Cutal_59404,243.7540605,-1.008761724,0.208449544,-4.839356822,1.30E-06,2.48E-05
Slc25a35_59114,157.8475168,-1.019840214,0.210798234,-4.837992201,1.31E-06,2.49E-05
Srsf2_75662,195.4687251,0.817828866,0.169062602,4.837432158,1.32E-06,2.50E-05
Sema6c_74811,32.59894328,-2.277976628,0.471030843,-4.836151729,1.32E-06,2.51E-05
Kcnk2_64809,130.0741708,-1.814585779,0.375452305,-4.833066029,1.34E-06,2.55E-05
Lcp1_77688,301.5843324,1.044981407,0.216222866,4.832890376,1.35E-06,2.55E-05
Bub1_29853,90.80901223,-1.687089705,0.349536053,-4.826654339,1.39E-06,2.62E-05
Lyrm9_78737,71.24479301,-1.469831147,0.304525123,-4.826633454,1.39E-06,2.62E-05
Ppfibp2_69852,506.5566685,-0.962832767,0.199508847,-4.8260154,1.39E-06,2.63E-05
Ifrd1_67967,633.4281198,0.768837108,0.15935095,4.824804031,1.40E-06,2.64E-05
Ephb3_65807,440.2565317,-0.892093064,0.18496339,-4.823079117,1.41E-06,2.66E-05
Irf5_71233,17.73371594,2.059462362,0.427012058,4.822960665,1.41E-06,2.66E-05
Tsr1_56718,324.0345236,0.818743209,0.169807531,4.821595381,1.42E-06,2.68E-05
Specc1l_63974,1097.765671,-0.81168401,0.168503546,-4.817014419,1.46E-06,2.73E-05
Psme1_30476,258.3705513,1.11625665,0.231769742,4.816231147,1.46E-06,2.74E-05
Mrpl17_66615,96.15826384,1.192170513,0.247686598,4.813221711,1.49E-06,2.78E-05
Cfap69_71448,71.79387155,1.246787089,0.259215879,4.809840715,1.51E-06,2.82E-05
Supt6_57739,457.5962557,0.969338794,0.201527494,4.809958068,1.51E-06,2.82E-05
Tnfrsf1a_75846,567.3095079,0.874633146,0.181933108,4.807443539,1.53E-06,2.85E-05
Spats2l_79769,34.34457797,1.848933298,0.384729028,4.805806585,1.54E-06,2.87E-05
Syne2_71216,123.7623887,-0.97652051,0.203301852,-4.803303565,1.56E-06,2.91E-05
Sec14l2_78030,144.206616,-0.993938262,0.206952481,-4.802736631,1.57E-06,2.91E-05
Cmtm6_60535,1735.179061,0.483390999,0.100732947,4.798737794,1.60E-06,2.97E-05
Fkbp5_29670,196.6459938,2.350160779,0.490245453,4.79384513,1.64E-06,3.04E-05
Gstk1_66123,1353.953464,-0.780307573,0.162787226,-4.793420172,1.64E-06,3.04E-05
Il18rap_54404,85.32804677,1.705607375,0.355823752,4.793405061,1.64E-06,3.04E-05
Egfr_29812,108.907153,1.065422347,0.222310387,4.792499169,1.65E-06,3.05E-05
Kdm1b_71058,177.0812383,-0.962065525,0.200827106,-4.790516293,1.66E-06,3.07E-05
Neurl3_58315,100.4967766,1.920666276,0.400952097,4.790263695,1.67E-06,3.08E-05
Myc_30907,10.74556388,2.277995141,0.475982771,4.785877302,1.70E-06,3.14E-05
Trp53bp2_70222,361.3261645,-1.130315673,0.236181256,-4.785797537,1.70E-06,3.14E-05
Mccc1_80259,458.6915816,-0.810907863,0.16947129,-4.784927671,1.71E-06,3.15E-05
Glod4_31927,386.7823078,-0.770621739,0.1610674,-4.784467498,1.71E-06,3.15E-05
Camk2d_74275,744.1793446,0.878746375,0.183752479,4.782228685,1.73E-06,3.18E-05
Kdm2a_78336,355.2039991,-0.703994552,0.147211115,-4.782210564,1.73E-06,3.18E-05
Tmem175_73120,71.90641235,-1.331896498,0.278713709,-4.778726181,1.76E-06,3.23E-05
Meox1_57510,97.0468482,1.533050689,0.320931606,4.776876637,1.78E-06,3.26E-05
Paip1_77071,675.0322687,-0.592523251,0.12407708,-4.775444852,1.79E-06,3.28E-05
Serpina3f_63111,370.5291514,3.663967217,0.767700737,4.772650381,1.82E-06,3.32E-05
Fmo3_63255,116.6079114,-2.138616091,0.4482349,-4.771194953,1.83E-06,3.34E-05
Nova1_64772,120.5488142,-1.600847797,0.335676221,-4.769023536,1.85E-06,3.37E-05
St14_29699,140.4676635,1.348340296,0.282799969,4.767823354,1.86E-06,3.39E-05
Hdac8_70828,419.5033161,-1.002958369,0.210410574,-4.766672842,1.87E-06,3.41E-05
Ercc5_73312,126.7611786,-1.062399114,0.222911309,-4.76601711,1.88E-06,3.41E-05
Sell_29124,329.9143999,1.41993302,0.297944415,4.765764851,1.88E-06,3.42E-05
Nrbf2_69073,63.03798195,1.663403433,0.349132939,4.764384122,1.89E-06,3.44E-05
Nop2_71923,83.81435285,2.082625442,0.437174698,4.763828859,1.90E-06,3.44E-05
Palm2_66122,353.0461864,-0.694147957,0.145760705,-4.762243421,1.91E-06,3.46E-05
Gas1_65471,75.8441367,-1.663268535,0.349314792,-4.761517613,1.92E-06,3.47E-05
Hap1_77978,15.52026935,1.939463723,0.40744712,4.760037875,1.94E-06,3.50E-05
Txndc16_64763,656.0277911,-0.601965353,0.126492891,-4.758886824,1.95E-06,3.51E-05
Hes2_72489,17.18804219,-3.532940989,0.742622555,-4.757384443,1.96E-06,3.53E-05
Tbc1d16_73018,721.2019991,-0.934198969,0.196379317,-4.757114877,1.96E-06,3.54E-05
Fgfr3_70538,1016.220451,-0.694547028,0.146023861,-4.756394078,1.97E-06,3.54E-05
Il17ra_68151,68.49004532,1.423223956,0.29962495,4.75001817,2.03E-06,3.65E-05
Acaa2_59487,5147.568936,-0.82477082,0.173679193,-4.74881768,2.05E-06,3.67E-05
Sphk1_73961,18.42468419,2.241466739,0.47228591,4.745995367,2.07E-06,3.72E-05
C1qbp_63448,613.704988,0.788365337,0.166238329,4.742380054,2.11E-06,3.78E-05
St14_74075,213.8066356,1.232668981,0.260168207,4.737969316,2.16E-06,3.86E-05
Ttc14_72494,1608.256509,-1.286765966,0.271657982,-4.736713265,2.17E-06,3.88E-05
Nectin3_67905,527.2103854,-0.777663708,0.164227349,-4.735287486,2.19E-06,3.91E-05
Etv1_67934,146.087482,-1.074839968,0.227091955,-4.733060518,2.21E-06,3.94E-05
Hpcal1_62695,459.1785478,0.963311242,0.203645137,4.730342477,2.24E-06,3.99E-05
Neo1_68359,443.8014088,-0.96108333,0.203170607,-4.730425065,2.24E-06,3.99E-05
Mlh3_67740,229.4676788,-1.042998847,0.220814138,-4.723424214,2.32E-06,4.12E-05
Camkk2_65076,401.8248176,0.673348318,0.142682761,4.719198825,2.37E-06,4.21E-05
Tlr3_73636,71.07336175,1.051552948,0.223047298,4.714484137,2.42E-06,4.30E-05
Marf1_60424,593.7404474,-0.609218266,0.12926969,-4.712769595,2.44E-06,4.33E-05
Sell_75342,127.3108634,1.86442652,0.396015417,4.707964485,2.50E-06,4.43E-05
Tex9_69759,114.2804324,-1.162954597,0.247235304,-4.703837111,2.55E-06,4.52E-05
4930402H24Rik_73246,131.9189015,-1.055321633,0.224426519,-4.702303621,2.57E-06,4.55E-05
Patz1_73763,172.2518392,-0.888300244,0.18892506,-4.701865612,2.58E-06,4.55E-05
Kidins220_73861,667.6925764,-0.640104736,0.136148206,-4.701528985,2.58E-06,4.55E-05
Syne1_64828,731.2647814,-0.793040026,0.168833109,-4.697183085,2.64E-06,4.65E-05
Rab27b_54911,78.67312795,-1.2608499,0.268856727,-4.689672123,2.74E-06,4.82E-05
Eif2s1_79590,457.169676,0.713121186,0.152101333,4.688461111,2.75E-06,4.84E-05
Gclc_31268,59.00023261,1.572183012,0.335461039,4.686633697,2.78E-06,4.88E-05
Fam208b_73390,226.1365885,0.775122827,0.16560426,4.680572998,2.86E-06,5.02E-05
Arhgef12_78454,326.4159179,-0.872984997,0.18662975,-4.67763044,2.90E-06,5.09E-05
Col4a1_70476,1004.511163,1.326796811,0.283663365,4.677364002,2.91E-06,5.09E-05
Cenpu_72392,51.84987384,-1.545022647,0.330337892,-4.677097851,2.91E-06,5.09E-05
Kdelc2_77631,599.833396,-0.977481961,0.209040066,-4.676050767,2.92E-06,5.11E-05
AA986860_70183,153.2066573,0.879259953,0.188047916,4.675722935,2.93E-06,5.11E-05
Xbp1_72565,947.9157021,0.743669397,0.159096949,4.674315898,2.95E-06,5.14E-05
Clint1_79850,569.0381401,0.709897297,0.151891186,4.673722798,2.96E-06,5.15E-05
Nlgn2_61559,37.15964583,1.388665332,0.297203245,4.672443371,2.98E-06,5.18E-05
Col4a2_63373,269.9617785,1.712981598,0.366694852,4.671408906,2.99E-06,5.20E-05
Nt5c3_81911,227.5123182,1.809167676,0.387314647,4.671054115,3.00E-06,5.21E-05
Ppp2r2d_72723,137.7932228,1.221136148,0.261682755,4.666475426,3.06E-06,5.31E-05
Trim46_80193,38.89651634,-1.54183846,0.330397223,-4.666620515,3.06E-06,5.31E-05
Arrb1_65997,1550.020526,-0.862138916,0.184796655,-4.665338321,3.08E-06,5.33E-05
Wdr72_57018,62.95115242,-2.092172383,0.448431831,-4.665530495,3.08E-06,5.33E-05
Mamdc2_60146,1137.703258,-1.146337897,0.245836194,-4.663015149,3.12E-06,5.39E-05
Psd3_67235,955.3562939,-0.978370975,0.2098765,-4.661650888,3.14E-06,5.42E-05
Pvr_76363,108.4345813,1.179966352,0.253246365,4.65936146,3.17E-06,5.47E-05
Oma1_59084,297.271979,-0.668648193,0.143552415,-4.657867947,3.20E-06,5.51E-05
Cdk17_74056,268.3869166,0.762888538,0.163794529,4.65759474,3.20E-06,5.51E-05
Mettl7a1_62717,427.9396141,-0.91227978,0.195945116,-4.655792389,3.23E-06,5.55E-05
Tmem176b_31196,1457.758501,0.826548894,0.177543377,4.655475805,3.23E-06,5.55E-05
Klf6_80021,225.3358279,0.952652797,0.204689665,4.654132382,3.25E-06,5.59E-05
St3gal1_29235,31.23144564,1.41858474,0.304821425,4.653822281,3.26E-06,5.59E-05
Eif3c_71497,473.6732642,0.800643202,0.172088335,4.652512927,3.28E-06,5.62E-05
Kcnk3_75804,178.7514294,-1.308648488,0.281312617,-4.651936704,3.29E-06,5.63E-05
Jaml_79740,31.98068909,1.724941227,0.370980155,4.649685978,3.32E-06,5.68E-05
Zfp799_63269,252.8775205,-0.780475849,0.167876283,-4.649113233,3.33E-06,5.69E-05
Dio2_59950,15.5830326,2.671025996,0.57456048,4.648816073,3.34E-06,5.70E-05
B4galt1_69743,493.502276,0.630676236,0.13567071,4.648580638,3.34E-06,5.70E-05
Hspa12a_58844,286.3726596,-1.219623509,0.262698294,-4.642677693,3.44E-06,5.86E-05
Mb21d1_59708,21.85484733,1.50058107,0.323239646,4.642317509,3.45E-06,5.86E-05
Pclo_76966,17.66368241,-2.525992864,0.544194963,-4.6417057,3.46E-06,5.87E-05
Zfp760_55727,42.84146798,-1.769981362,0.381381206,-4.640976883,3.47E-06,5.89E-05
Tmtc2_63828,195.8535681,-1.280365883,0.275933971,-4.6401169,3.48E-06,5.91E-05
Dapk1_66809,157.67547,-0.983427281,0.212068221,-4.637315646,3.53E-06,5.98E-05
A930004D18Rik_60101,84.64287393,-1.249721452,0.269629093,-4.634965156,3.57E-06,6.04E-05
Lyplal1_59979,138.7138783,-1.20020663,0.259019732,-4.633649413,3.59E-06,6.08E-05
Myc_73941,27.26171428,1.959891989,0.423001024,4.633303183,3.60E-06,6.08E-05
Plxnb2_61942,425.1482022,0.805147893,0.173796839,4.632695853,3.61E-06,6.09E-05
Lix1l_56890,75.37883101,1.066682295,0.230361808,4.630465031,3.65E-06,6.15E-05
Fzd7_29683,381.1812946,-0.964703302,0.208405207,-4.628978882,3.67E-06,6.19E-05
Dok1_58837,46.93074225,1.369730334,0.296031445,4.626975799,3.71E-06,6.25E-05
Hagh_66638,1639.367365,-0.602997253,0.130374213,-4.625126679,3.74E-06,6.30E-05
Tk2_59312,22.05426065,-2.242974777,0.484984306,-4.624839912,3.75E-06,6.30E-05
Rnd3_57468,183.6038156,0.994424668,0.215119034,4.622671682,3.79E-06,6.36E-05
Cmtr1_63622,75.7421654,0.932045489,0.201744864,4.619921765,3.84E-06,6.44E-05
Sell_79651,27.54828718,1.859669816,0.40262139,4.618904667,3.86E-06,6.46E-05
Sclt1_69976,134.9439826,-1.071719982,0.232079106,-4.617908103,3.88E-06,6.49E-05
Cd47_57906,490.0212073,0.907742976,0.196586139,4.617532965,3.88E-06,6.49E-05
Sema6b_61570,34.33018067,1.594559566,0.345407011,4.616465554,3.90E-06,6.52E-05
Eef2k_65453,111.1532098,-1.045714632,0.226635438,-4.614082613,3.95E-06,6.59E-05
Fam214a_60461,588.7843828,-1.04866865,0.227294065,-4.613708893,3.96E-06,6.59E-05
Dpf1_67376,50.63850548,-1.82282374,0.395210113,-4.612290227,3.98E-06,6.63E-05
Pirb_68201,100.0838011,1.518658588,0.329480678,4.609249307,4.04E-06,6.72E-05
Slc25a28_61336,188.9386282,0.785409649,0.170435158,4.608260741,4.06E-06,6.75E-05
Snx10_62725,29.80897632,2.486547131,0.539755123,4.606805982,4.09E-06,6.79E-05
Prdm4_67541,145.3365319,0.695883346,0.15110064,4.605429503,4.12E-06,6.83E-05
D930048N14Rik_54167,195.5040124,-1.249321107,0.271413948,-4.603009958,4.16E-06,6.90E-05
Ubr1_59519,564.0148997,-0.889656107,0.19332929,-4.601765767,4.19E-06,6.94E-05
Dhx34_59852,274.8709423,-1.022162483,0.222381805,-4.596430375,4.30E-06,7.11E-05
Mettl1_72193,24.85023467,1.689170453,0.367787207,4.592792847,4.37E-06,7.23E-05
Acvr1b_62134,137.7644843,0.806742503,0.175877962,4.586944809,4.50E-06,7.43E-05
Fndc3b_66076,210.4028025,0.846656343,0.184639465,4.585457093,4.53E-06,7.47E-05
Jaml_71866,47.13550435,1.219004389,0.266120623,4.580646089,4.64E-06,7.64E-05
Dmpk_63000,254.0162389,-0.96069782,0.209752435,-4.58015098,4.65E-06,7.65E-05
Thbd_70409,11033.38847,-0.967006983,0.211210111,-4.57841237,4.69E-06,7.71E-05
Gm45233_67360,4438.189348,-0.622519551,0.136031004,-4.576306376,4.73E-06,7.78E-05
Fcgr3_30920,278.4445664,1.56543393,0.342437313,4.571446713,4.84E-06,7.95E-05
Gprasp1_60082,509.6198345,-0.809408884,0.177102755,-4.570278322,4.87E-06,7.99E-05
Rab21_80735,787.1142814,0.954694737,0.209023685,4.567399799,4.94E-06,8.09E-05
Naa20_76325,189.4133115,0.813439886,0.178128546,4.566589159,4.96E-06,8.12E-05
Bcl2l1_29914,446.2289303,1.064462696,0.233159034,4.565393323,4.99E-06,8.16E-05
Apod_77768,27.87736555,2.489471726,0.545530474,4.563396263,5.03E-06,8.23E-05
Ikbip_66515,605.1219903,-0.656800584,0.144056405,-4.559329259,5.13E-06,8.37E-05
Tedc2_80369,395.4758066,-1.09753011,0.240714948,-4.55945972,5.13E-06,8.37E-05
Ngb_31939,54.03872364,-1.793888743,0.393649676,-4.557069019,5.19E-06,8.45E-05
Cyfip1_69980,425.9611161,0.676692343,0.14851238,4.55647094,5.20E-06,8.47E-05
Ptprj_62119,607.3161895,0.764424008,0.167886733,4.553212732,5.28E-06,8.59E-05
AC132444.1_67633,346.4953404,1.717460987,0.377283318,4.552178441,5.31E-06,8.63E-05
Cep70_71595,460.964752,-1.129622258,0.248181366,-4.551599815,5.32E-06,8.64E-05
Fam3a_71579,700.2635747,-0.727360316,0.159797324,-4.551767801,5.32E-06,8.64E-05
Ran_70166,2232.667189,0.602384628,0.132421797,4.548983938,5.39E-06,8.74E-05
Rbm43_55287,636.785388,0.59791172,0.131455331,4.548402227,5.41E-06,8.75E-05
Aspn_29620,1207.46155,-1.514099184,0.332974693,-4.547189972,5.44E-06,8.79E-05
Gm2022_66042,137.8475974,0.802841653,0.176587709,4.546418653,5.46E-06,8.82E-05
Actg1_75623,2604.113818,0.555860233,0.12230478,4.544877434,5.50E-06,8.87E-05
Cybb_65419,239.84142,1.720458303,0.3788018,4.541843003,5.58E-06,8.99E-05
Stat5a_80677,90.31307154,1.033106693,0.227471731,4.541692668,5.58E-06,8.99E-05
Cd248_61297,71.17420942,-1.626738903,0.358312286,-4.540003142,5.63E-06,9.05E-05
Srpx2_30560,39.51468923,-1.617594929,0.356300179,-4.539977878,5.63E-06,9.05E-05
Nlgn2_81999,37.77289422,1.241390276,0.273691517,4.535728,5.74E-06,9.23E-05
Ngef_64369,69.23047882,-1.55922544,0.343929084,-4.533566688,5.80E-06,9.31E-05
Arl6ip5_58757,778.464552,0.765142169,0.168790447,4.533089303,5.81E-06,9.32E-05
Fam210a_59633,476.9260232,-0.731928711,0.161466391,-4.533009653,5.81E-06,9.32E-05
Wfdc1_57175,374.677211,-0.981329977,0.21649825,-4.532738618,5.82E-06,9.32E-05
Kifap3_61190,288.2248625,-0.637047811,0.14065627,-4.529110663,5.92E-06,9.48E-05
Clec4a1_54106,51.68821441,1.673891761,0.369707383,4.527612474,5.97E-06,9.53E-05
Snx29_63286,195.899248,-0.981031405,0.216753516,-4.526023022,6.01E-06,9.60E-05
Sh2d3c_60694,103.1360687,1.248653037,0.276083578,4.52273563,6.10E-06,9.74E-05
Acss2_70356,18.62228873,-2.429293522,0.537334653,-4.521006614,6.15E-06,9.81E-05
Flot1_75526,161.2294789,0.87446486,0.193449684,4.520373682,6.17E-06,9.83E-05
Mccc2_65296,472.3879141,-0.93005192,0.205752561,-4.520244677,6.18E-06,9.83E-05
Egr1_30209,31.28827367,2.015915985,0.446525482,4.514671762,6.34E-06,0.00010079
H2-K1_30014,1312.784191,2.143954222,0.475000593,4.513582196,6.37E-06,0.000101217
Nubpl_65763,872.9130901,-0.585557116,0.129780033,-4.511919939,6.42E-06,0.00010168
Tacstd2_62331,493.8582234,0.994513363,0.220417901,4.511944619,6.42E-06,0.00010168
Tert_65907,56.0107589,-1.357328212,0.300810244,-4.512240659,6.41E-06,0.00010168
Txnrd1_70547,330.7578631,1.080306378,0.239438113,4.511839678,6.43E-06,0.00010168
Pstpip2_60206,158.7568441,1.149179542,0.254826379,4.509656908,6.49E-06,0.000102638
Haus4_59265,93.22806683,-0.873991688,0.193976641,-4.5056543,6.62E-06,0.000104497
Ralgps2_77053,412.1310202,-0.959359792,0.213159148,-4.500673789,6.77E-06,0.000106879
Trp53bp2_78800,210.0558809,-0.680061083,0.151125243,-4.499983402,6.80E-06,0.000107129
Nek6_76681,162.3636249,1.012201668,0.224952835,4.499617305,6.81E-06,0.000107216
Lman2_75351,649.4745358,0.665047956,0.147879836,4.497218637,6.88E-06,0.000108334
Agrn_77330,589.4599011,0.915319034,0.203608216,4.495491652,6.94E-06,0.00010902
Olfml2a_60864,401.5239564,-1.281197458,0.284983997,-4.49568211,6.93E-06,0.00010902
Selplg_31524,66.63381545,1.351976942,0.300758589,4.49522305,6.95E-06,0.000109059
Lbh_58870,1388.799748,-1.134071923,0.252303866,-4.49486543,6.96E-06,0.000109144
Lst1_61160,101.463604,1.62785383,0.362184855,4.494538647,6.97E-06,0.000109213
Dda1_71762,510.7865477,0.598542766,0.133227629,4.492632411,7.03E-06,0.000110096
Atp2b2_30593,29.2685669,-2.193569303,0.488361911,-4.491687929,7.07E-06,0.000110486
Ptov1_75964,1162.23646,-0.592957777,0.132026327,-4.491208613,7.08E-06,0.000110535
Wwp1_57205,2209.483807,-0.569255899,0.126747834,-4.491247544,7.08E-06,0.000110535
Ttll5_65796,93.27386691,-0.923984784,0.205787001,-4.490005578,7.12E-06,0.000111062
Epsti1_58208,36.94283327,1.658161555,0.369328927,4.489660669,7.13E-06,0.000111142
Alas1_63949,1297.582385,-1.115656517,0.248537448,-4.488886986,7.16E-06,0.000111203
Ang_62874,1436.460631,-0.833897803,0.185756211,-4.489205505,7.15E-06,0.000111203
G0s2_29985,774.7542853,-1.019471574,0.227098867,-4.489109032,7.15E-06,0.000111203
Sp140_69046,728.3750949,1.391233614,0.309935858,4.488779134,7.16E-06,0.000111203
Esr2_30759,124.3713558,-1.768890393,0.394359851,-4.485472815,7.28E-06,0.000112841
Pank1_60506,181.7920602,-0.966537836,0.21549235,-4.485253598,7.28E-06,0.000112856
Clu_30840,2030.440091,1.20328991,0.268323732,4.484470677,7.31E-06,0.00011317
Xylt2_64298,168.2213572,-0.805277876,0.179889638,-4.476510628,7.59E-06,0.000117366
Sat1_30100,705.8611107,0.884600626,0.197685758,4.474781766,7.65E-06,0.000118215
Idh2_69780,7224.582381,-0.757411867,0.169310255,-4.473514434,7.69E-06,0.000118812
Hlcs_58135,320.1955692,-0.647167743,0.144711609,-4.472120412,7.74E-06,0.000119377
Prss23_63740,148.1436038,1.336804066,0.298916674,4.47216292,7.74E-06,0.000119377
Agrn_80434,4305.613996,0.877391396,0.196359943,4.468280958,7.89E-06,0.000121431
Ugt8a_79952,15.21182512,-2.485086562,0.556214276,-4.467858286,7.90E-06,0.000121564
H2-Q5_62821,1596.936397,1.171233398,0.262193275,4.467061164,7.93E-06,0.000121694
Polr1e_59180,167.0048801,1.144355429,0.256163683,4.467282083,7.92E-06,0.000121694
Rarb_63737,85.04280535,-1.716560393,0.384255582,-4.467236067,7.92E-06,0.000121694
Ecm2_70548,281.6299408,-0.868221205,0.194409909,-4.465930818,7.97E-06,0.000122154
Gnai2_30647,431.1986726,1.131243997,0.253308462,4.465875279,7.97E-06,0.000122154
H2-Bl_63705,4209.635592,1.13872525,0.255012641,4.465367852,7.99E-06,0.000122336
Cd302_60361,109.6950099,1.270070648,0.284568489,4.463145778,8.08E-06,0.000123503
Grhl3_56462,19.09588372,-2.352603382,0.527422666,-4.460565563,8.17E-06,0.000124862
Rell1_67214,266.8093618,0.991126231,0.222204464,4.460424489,8.18E-06,0.000124862
Rcn2_61338,869.7468723,-0.716291682,0.160614213,-4.459702966,8.21E-06,0.000125173
Ly6c1_64128,1009.84289,1.388142945,0.311415643,4.45752478,8.29E-06,0.00012634
Gk5_57220,243.025639,-0.870139249,0.195313513,-4.455089837,8.39E-06,0.00012767
H2-K1_70796,954.2890488,1.7307874,0.3886486,4.453347836,8.45E-06,0.000128598
Pgm5_74167,225.7345371,-1.05431678,0.236818869,-4.451996509,8.51E-06,0.000129297
Cnst_57765,142.4291615,-0.832471211,0.187029276,-4.451020882,8.55E-06,0.000129772
Ackr4_79598,58.6172344,-2.014996185,0.453261498,-4.445548964,8.77E-06,0.000132887
Dck_29617,18.26140959,1.870006703,0.420641553,4.445606217,8.76E-06,0.000132887
Stmnd1_57302,154.9061442,-1.510149937,0.33978742,-4.44439626,8.81E-06,0.000133485
Gm38303_67553,58.58493259,-2.069567878,0.465751755,-4.443499907,8.85E-06,0.000133926
Zcchc2_71664,59.47018863,1.028686303,0.23161844,4.441297093,8.94E-06,0.000135187
Abcd1_73214,467.7662442,-0.688162056,0.154954411,-4.441061421,8.95E-06,0.000135217
Trp53_71275,65.14539456,1.231953097,0.277462392,4.440072358,8.99E-06,0.000135722
Gtf2i_73093,2180.550888,-0.646237597,0.145572213,-4.439292259,9.03E-06,0.000136096
Syvn1_80586,518.5223641,0.508395287,0.114529745,4.43898034,9.04E-06,0.000136175
Pi4k2b_72923,986.383073,-0.720994376,0.162475899,-4.437546606,9.10E-06,0.000136966
Rangap1_62399,294.443648,0.768608829,0.173419369,4.432081801,9.33E-06,0.000140363
Dcdc2b_60897,187.9048964,-1.431014046,0.322977195,-4.430696874,9.39E-06,0.000141146
Kifc2_61536,89.71301824,-1.18558972,0.267812164,-4.426945004,9.56E-06,0.000143498
Acvr1_73182,21.72700817,1.370996997,0.309731231,4.426408642,9.58E-06,0.000143731
Sema4c_73988,135.6372277,1.328324656,0.300141782,4.425657257,9.61E-06,0.000144107
Slc16a7_29290,94.91181988,-1.160702613,0.262365441,-4.423992011,9.69E-06,0.000145098
Gulp1_29299,398.1196931,-1.354343508,0.306347866,-4.420933392,9.83E-06,0.00014704
Akap2_67720,298.0843087,0.770555934,0.174305484,4.420721122,9.84E-06,0.000147058
Ankrd44_64667,1284.162553,-0.947133615,0.214439648,-4.416784044,1.00E-05,0.000149632
Kat6b_76333,260.9423155,-0.898220228,0.203378821,-4.416488527,1.00E-05,0.000149708
Tipin_30930,306.0245018,-0.738997472,0.167427677,-4.413830995,1.02E-05,0.000151428
Aaed1_59485,150.1310875,-0.951620535,0.215646998,-4.412862418,1.02E-05,0.000151977
Acsf2_75417,159.7348212,-1.128062194,0.255669868,-4.412182808,1.02E-05,0.000152324
Stat3_30075,85.99909844,1.095227132,0.24830596,4.410796795,1.03E-05,0.000153171
