gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gm42715_80363,63.85477013,0.294032862,0.203285185,1.446405759,0.148063428,0.489845215
Castor1_57891,43.67546457,0.425295666,0.294066344,1.446257536,0.148104981,0.489866854
Pcp4l1_60860,326.6943402,-0.400237955,0.276788337,-1.446007294,0.148175156,0.489867346
Sfrp2_60403,117.8225945,-0.632550109,0.437419545,-1.446094754,0.148150627,0.489867346
March6_60007,260.9924663,0.215035446,0.148772684,1.44539603,0.148346678,0.490318538
Rbm33_78495,107.1953235,-0.344381663,0.238296486,-1.445181455,0.148406924,0.490401812
Cant1_77766,120.5352563,0.244231235,0.169033139,1.444871914,0.148493867,0.490479756
Ech1_80622,444.9641538,-0.336131922,0.232641742,-1.444847857,0.148500625,0.490479756
Chka_72169,158.7534786,-0.325840694,0.225543341,-1.444692149,0.148544376,0.490508465
Ap3d1_75466,538.6808729,-0.164469234,0.11394227,-1.443443538,0.148895567,0.490876115
Arhgap45_77754,232.7934787,0.212953391,0.147514891,1.443606064,0.148849818,0.490876115
Egfl6_54279,47.5861182,-0.38528929,0.266907421,-1.443531577,0.148870784,0.490876115
Gde1_76526,1484.216918,-0.164411321,0.113870079,-1.443850064,0.148781156,0.490876115
Gm14698_64475,377.3550924,-0.324733309,0.225016007,-1.443156485,0.148976394,0.490876115
Gpi1_71643,1374.257557,-0.169744021,0.117634875,-1.442973612,0.149027905,0.490876115
Iqsec1_67133,188.4618143,0.206638631,0.143160245,1.443407921,0.148905594,0.490876115
Klhl5_61983,645.7560514,0.361082743,0.25026256,1.442815669,0.149072404,0.490876115
Parg_73525,46.45209255,-0.405120606,0.280546979,-1.444038385,0.148728178,0.490876115
Ppp1r21_57272,128.4175239,-0.298779117,0.206995936,-1.443405716,0.148906215,0.490876115
Rcn1_59883,391.13259,0.264703967,0.183465423,1.442800295,0.149076736,0.490876115
Scyl2_73526,144.3616788,-0.259908228,0.180089314,-1.443218494,0.148958931,0.490876115
Luc7l3_64342,1636.188369,-0.208516973,0.144561589,-1.442409253,0.149186955,0.491123456
Tlk2_63981,113.3080529,-0.243551764,0.168926176,-1.441764501,0.149368821,0.491606485
Arl6ip4_64408,496.7863163,0.190351358,0.132064474,1.441351728,0.14948534,0.491806856
Fat4_58624,109.4053694,0.383869605,0.26633571,1.441299799,0.149500004,0.491806856
Cldnd1_80617,38.5507596,0.544613016,0.378173661,1.440113559,0.149835274,0.492678099
Slc20a1_65513,211.9433372,-0.222446072,0.154451879,-1.440228985,0.149802625,0.492678099
Actr2_56080,391.5905619,-0.323647661,0.224890797,-1.439132529,0.150112977,0.492917633
Cap1_68890,981.1058111,-0.221259689,0.153695662,-1.43959619,0.149981678,0.492917633
Fbxw2_67323,72.8418362,0.237901784,0.165282091,1.439368186,0.150046233,0.492917633
Pnisr_76270,255.1022783,-0.308778866,0.214477125,-1.439682045,0.149957375,0.492917633
Rufy3_80605,189.8414785,-0.227825298,0.158289762,-1.439292696,0.150067611,0.492917633
Scp2_72800,109.74444,-0.440487263,0.306098889,-1.439035808,0.150140378,0.492917633
Tmem230_70421,94.64073531,-0.330206398,0.229471725,-1.43898512,0.150154739,0.492917633
Egfr_29812,108.907153,0.289745881,0.201436958,1.438394845,0.150322054,0.493208929
Ltbp2_72043,123.7783988,0.415135476,0.288629465,1.438299018,0.15034923,0.493208929
Slc26a4_56472,101.943954,0.924984106,0.643028054,1.438481729,0.150297418,0.493208929
Med1_71384,111.3175027,-0.396726978,0.275898419,-1.43794582,0.150449427,0.49330629
Oaz1_74204,1300.228959,-0.29098733,0.202351472,-1.438029222,0.150425763,0.49330629
Ugcg_62227,155.6340386,-0.468355506,0.325753732,-1.437759449,0.150502319,0.493364091
Specc1_58649,354.7139433,-0.253449642,0.176373081,-1.437008639,0.150715539,0.493947319
Cwc25_69741,327.665071,-0.254194151,0.176917336,-1.436796172,0.150775918,0.494025209
Pigw_82019,91.51168581,-0.373869719,0.260232356,-1.436676535,0.150809925,0.494025209
Dnah7a_62884,38.8186384,-0.610570677,0.425092461,-1.436324408,0.150910052,0.49412182
Trmt5_68882,53.03159792,-0.380169928,0.264670437,-1.436389844,0.150891442,0.49412182
Gpx7_62239,76.85691997,0.286361237,0.199433855,1.435870738,0.151039127,0.494428736
Rtn4_54926,420.070842,0.238156629,0.165893257,1.435601622,0.151115733,0.494563794
Spcs2_80472,499.684179,-0.267072853,0.186062266,-1.435395042,0.151174558,0.494640608
Agtr1a_78854,53.59382955,-0.538888361,0.375502286,-1.435113397,0.151254787,0.494659116
Mprip_62304,1214.144819,0.144234115,0.100511378,1.435002866,0.151286281,0.494659116
Pgm3_74878,98.4454358,-0.300597749,0.209474628,-1.435007914,0.151284842,0.494659116
Arhgdig_59338,65.54916344,-0.452479263,0.315378407,-1.434718591,0.151367304,0.494692818
Rpl13a_82244,4236.008522,-0.320027358,0.223052811,-1.434760478,0.151355364,0.494692818
S100a14_70774,335.3004462,0.319302477,0.222588892,1.434494211,0.15143128,0.494786324
Ubr2_68586,43.68425942,-0.392364468,0.273587736,-1.434144943,0.151530905,0.494996238
Cct3_67608,331.4187903,0.238599739,0.166432827,1.43360984,0.151683634,0.495379487
Ttll4_55271,131.0244205,0.223629288,0.156014902,1.433384152,0.151748085,0.495474319
Smtn_67840,158.7786117,0.33554458,0.234118127,1.433227679,0.151792782,0.495504623
Mthfd1l_32017,131.199383,0.320461361,0.223672637,1.43272492,0.151936465,0.495857961
Oxct1_76723,3216.930478,-0.175553322,0.122567796,-1.432295663,0.152059224,0.496027186
Zrsr2_76711,52.58520191,0.331241233,0.231250223,1.432393135,0.152031342,0.496027186
Hexb_31500,65.44239882,-0.365541091,0.255272551,-1.431963951,0.152154139,0.496221108
Ikbip_66515,605.1219903,0.178784264,0.124925083,1.431131846,0.152392432,0.496766662
Zdhhc13_61713,122.430995,-0.334228132,0.23354069,-1.431134472,0.152391679,0.496766662
Cfh_76573,108.1923098,-0.429678809,0.300266862,-1.430989772,0.152433146,0.496783636
Fars2_65595,317.1820735,-0.248187008,0.17349563,-1.430508695,0.152571072,0.497001599
Tbc1d22b_61538,133.6193689,0.242807079,0.169727057,1.430573785,0.152552405,0.497001599
2310007B03Rik_57333,92.43205929,0.295193363,0.206375828,1.430367914,0.152611452,0.497017418
Lpin2_70806,124.1643312,0.285721281,0.19978451,1.430147317,0.152674742,0.497107824
Evi5l_69263,50.9699901,-0.317667458,0.222143652,-1.430009166,0.152714388,0.497121221
Adra1b_65037,120.26778,-0.502682021,0.351596675,-1.429712104,0.152799665,0.497167468
Mlxip_65811,381.8273055,0.25190635,0.176185373,1.429780157,0.152780126,0.497167468
Ankib1_54639,177.8108706,-0.38749069,0.271097289,-1.429341809,0.152906015,0.497247358
Chd1_68703,138.9082924,-0.265312563,0.185638329,-1.429190643,0.152949446,0.497247358
Maml2_59937,115.6575844,0.214407338,0.149992183,1.429456754,0.152872996,0.497247358
Rab3gap2_58984,184.7012964,-0.276750104,0.193649124,-1.429131712,0.15296638,0.497247358
Cyp51_31352,83.32477246,0.426531182,0.298563469,1.428611426,0.153115948,0.497416093
Hist1h2br_30634,117.3709729,0.420880117,0.29461637,1.428570033,0.153127852,0.497416093
Sec23ip_70210,94.62825444,-0.334681148,0.234295648,-1.42845653,0.153160498,0.497416093
Thoc6_75628,124.8088925,0.263108136,0.184175241,1.428574954,0.153126437,0.497416093
Ltb_30626,41.04456381,0.566996967,0.39698072,1.428273311,0.153213207,0.497471797
Afap1l1_73886,213.0512502,0.346681518,0.242869133,1.427441658,0.153452631,0.497671709
Ddx18_72024,373.2264488,-0.162391673,0.113761134,-1.427479389,0.153441762,0.497671709
Gm28048_79228,1656.940745,-0.45461084,0.318387427,-1.42785425,0.153333814,0.497671709
Rnd2_63552,86.70065334,0.314815629,0.220508274,1.427681706,0.153383494,0.497671709
Tlr3_30089,62.4749523,-0.375231509,0.262836385,-1.427623911,0.153400137,0.497671709
4933427D14Rik_63617,59.57090529,0.301690931,0.211416027,1.427001235,0.153579539,0.497967862
Phactr1_82185,253.8046202,0.339358294,0.237890338,1.426532478,0.153714699,0.498290629
Tmem37_59264,65.17792229,0.485276766,0.340368424,1.425739676,0.153943499,0.498801181
Zfp467_60491,190.3131288,-0.293446622,0.205814517,-1.425781945,0.153931294,0.498801181
Cfap161_59539,93.55841077,-0.440505787,0.30901014,-1.425538291,0.15400166,0.498874096
Ncbp2_73324,423.6909324,0.172462305,0.121002159,1.425282873,0.154075449,0.498997594
Prrt2_80479,42.36602174,0.357200434,0.250694305,1.424844629,0.154202118,0.499292256
Cox6a1_74625,98.59537256,0.262220379,0.184104878,1.42429892,0.15435996,0.499627257
Lmo4_76684,759.8939554,-0.235969261,0.165695179,-1.424116632,0.154412713,0.499627257
Pik3c2b_29644,216.7843546,-0.510868823,0.358719861,-1.42414424,0.154404722,0.499627257
2310061I04Rik_79162,108.1024955,0.384886101,0.270556071,1.422574252,0.154859613,0.499917129
Als2_67466,464.5843969,-0.277561432,0.195104831,-1.422627163,0.154844265,0.499917129
Chmp6_62502,86.97868957,0.272963537,0.191847743,1.422813384,0.15479026,0.499917129
Mpped2_67776,35.09234588,0.717276411,0.503922409,1.423386614,0.154624111,0.499917129
Mtmr1_76665,207.8297391,-0.231916512,0.163013874,-1.422679599,0.154829057,0.499917129
Ptprc_67392,433.8200086,-0.432505801,0.303967575,-1.422868216,0.154774362,0.499917129
Sparc_61326,10679.99244,0.257286829,0.180853103,1.422628777,0.154843797,0.499917129
Synpo2_71195,56.83538083,-0.52962774,0.372229001,-1.422854582,0.154778315,0.499917129
Tmem41b_75743,874.7167684,-0.262815686,0.184616435,-1.423576866,0.154568997,0.499917129
Zmym6_80215,53.29190361,-0.362204268,0.254512378,-1.423130261,0.154698397,0.499917129
Eif3c_74567,310.3057207,0.28891857,0.203144951,1.422228654,0.154959883,0.499926413
Gtpbp8_76543,81.11349455,0.250212048,0.175933729,1.422194882,0.154969684,0.499926413
Ube2f_73887,85.43725981,0.278078049,0.195509787,1.422322906,0.154932532,0.499926413
Prr14l_68763,555.0630759,-0.143203642,0.100718766,-1.421816891,0.155079415,0.500165074
Slc35b3_69971,80.0173854,-0.282465837,0.198707247,-1.421517537,0.155166359,0.500330152
Ackr4_79598,58.6172344,-0.538156405,0.378845162,-1.420518088,0.155456907,0.500459636
Fbxl5_79890,232.3956248,-0.252170936,0.177516246,-1.420551315,0.15544724,0.500459636
Foxo4_79930,230.2346223,-0.288089846,0.202720902,-1.421115646,0.155283142,0.500459636
Gpihbp1_78369,107.4077313,0.392084977,0.275926652,1.420975374,0.155323919,0.500459636
Ivns1abp_63526,2916.803682,-0.228268082,0.160669094,-1.42073423,0.155394037,0.500459636
Pbx3_69372,191.4205519,-0.31453096,0.221317473,-1.421175456,0.155265758,0.500459636
Vapa_57039,184.1733516,-0.352480622,0.248089713,-1.420778871,0.155381055,0.500459636
Thap2_71807,133.9254908,-0.250009016,0.176075284,-1.419898408,0.15563726,0.500924983
Lmo2_71713,85.40057409,0.36633035,0.258055982,1.419577051,0.15573085,0.501110931
Mink1_79391,176.6924073,0.207961689,0.146510414,1.419432808,0.155772873,0.501130897
Psmg3_59453,34.72137162,0.37791993,0.266397474,1.418631808,0.156006387,0.501766751
Mycbpap_63838,488.9765824,-0.346864145,0.244599154,-1.418092168,0.156163858,0.502157787
Trim26_66956,400.8744901,-0.211435402,0.149122186,-1.417866831,0.156229648,0.502253907
Phtf2_72961,433.6919697,-0.265044283,0.187020952,-1.417190321,0.156427291,0.502773771
Pdlim7_76214,222.1130554,0.244591059,0.172650067,1.416686727,0.156574539,0.503131461
Rpl8_62432,2766.138516,0.19742073,0.139374125,1.416480501,0.156634869,0.503209749
Crlf3_77692,375.3883076,0.192321565,0.135792306,1.416292058,0.156690012,0.503271341
Tex2_68563,913.6933249,-0.221302879,0.156294601,-1.415934251,0.156794756,0.50349218
4833427G06Rik_58533,110.4489147,-0.383823636,0.2711501,-1.41553935,0.156910419,0.503747976
Ephx1_29453,563.8195843,-0.28426019,0.200837915,-1.415371148,0.156959704,0.503790599
Plekha5_73248,61.83004003,0.369609087,0.261214642,1.414963129,0.157079307,0.504058849
Fuz_66186,56.18090445,-0.363461293,0.256915772,-1.414709927,0.157153563,0.504065909
Inpp5a_80460,475.383706,0.237947026,0.168191644,1.414737499,0.157145475,0.504065909
Gm28041_68962,48.41883202,-0.339367434,0.239961191,-1.41425967,0.157285674,0.504142923
Shroom3_65066,84.60404898,-0.304006924,0.214944065,-1.414353655,0.15725809,0.504142923
Srek1_64076,278.6003483,-0.277974311,0.196521167,-1.414475166,0.157222434,0.504142923
Sema4c_73988,135.6372277,-0.388900236,0.275110172,-1.413616348,0.157474579,0.504632805
Nol4l_61870,107.3359201,0.225308521,0.159442905,1.413098448,0.157626779,0.504889256
Prdx1_29442,2090.100227,-0.212837095,0.150614945,-1.413120689,0.157620241,0.504889256
Selenop_78781,2663.13972,-0.405231318,0.286813932,-1.412871802,0.157693421,0.504987104
Sqor_69455,1263.169262,-0.161051173,0.113999782,-1.412732293,0.157734453,0.505002913
Fbxl4_54150,371.5388374,-0.243599635,0.172452983,-1.412556807,0.157786076,0.505052619
Dennd1a_78211,123.0851035,-0.238083792,0.168579022,-1.412297855,0.157862278,0.505180953
Hnrnpll_78809,136.9912332,-0.296972859,0.210311345,-1.412062952,0.157931426,0.505286664
Dusp11_65970,421.2666109,0.159335549,0.112878786,1.411563279,0.158078591,0.505641877
Clta_59405,2315.987954,0.161389662,0.11436143,1.411224588,0.158178402,0.505772595
Fads3_55025,41.05729869,0.396106877,0.280692101,1.411179283,0.158191757,0.505772595
Wdr61_54549,834.5233714,-0.261168299,0.185140665,-1.410647947,0.158348447,0.506157897
Jade1_68932,471.2792745,-0.180673487,0.128132243,-1.410054821,0.158523496,0.506491783
Sumo2_70215,1332.071617,0.283893206,0.201335745,1.4100487,0.158525303,0.506491783
H2afv_77293,499.5978681,-0.239698637,0.170079449,-1.409333332,0.158736627,0.50661413
Osbpl3_80541,196.7124042,-0.385041489,0.273181202,-1.409472857,0.158695394,0.50661413
Plpbp_68526,248.9227414,-0.230568691,0.163580922,-1.409508444,0.158684878,0.50661413
Serpina1b_67899,34.13352643,-0.733627678,0.5204605,-1.409574172,0.158665458,0.50661413
Slc4a8_66510,35.65207118,-0.445320294,0.315985478,-1.4093062,0.158744646,0.50661413
Gak_69289,543.3010013,0.190974587,0.135536395,1.409028079,0.158826866,0.50676093
Mest_71612,66.14332503,0.448138763,0.318155158,1.408554135,0.158967049,0.506844787
Pla2g4a_63291,140.1436981,-0.331566405,0.235432835,-1.408326945,0.15903428,0.506844787
Rbfox2_62058,47.91944746,-0.365019042,0.259145894,-1.408546499,0.158969308,0.506844787
Tceanc2_60307,121.6041322,-0.197811087,0.140430372,-1.40860616,0.158951656,0.506844787
Zfp185_80335,37.66318176,-0.421091244,0.298989576,-1.40838102,0.159018276,0.506844787
Hhex_62462,250.0807722,-0.204804548,0.145560913,-1.407002366,0.159426687,0.507956828
Ogfrl1_79869,35.88151058,0.564758593,0.401454318,1.406781713,0.159492127,0.507956828
Stard10_75437,587.0353779,-0.413832027,0.294157994,-1.406835903,0.159476054,0.507956828
Mctp1_65778,181.064767,-0.388663316,0.27631802,-1.406579694,0.159552058,0.508032053
Csnk2b_66470,246.522457,-0.34516913,0.245426816,-1.406403489,0.159604345,0.508058124
Polr2i_31963,101.495212,-0.250096753,0.177849223,-1.406229099,0.159656106,0.508058124
Stat5a_31165,133.6814294,0.278353382,0.197949327,1.40618504,0.159669185,0.508058124
Fbxw4_79078,190.4963029,-0.216777186,0.154197365,-1.405842353,0.159770942,0.508066742
Ngb_31939,54.03872364,-0.460727174,0.327740412,-1.405768582,0.159792854,0.508066742
Prdm4_70220,199.129126,-0.257949392,0.183504172,-1.405686798,0.159817149,0.508066742
Rasgef1b_79801,532.6993073,0.293711171,0.208901577,1.405978711,0.159730447,0.508066742
App_73782,2412.008626,0.222900261,0.158631662,1.405143573,0.159978589,0.508464435
Nsfl1c_70951,117.8400978,0.305619179,0.21765198,1.404164479,0.160269877,0.509158911
Rnf8_73016,174.7578247,-0.172392376,0.122767843,-1.40421443,0.160255006,0.509158911
Ccp110_31283,167.6619428,0.637656464,0.454236145,1.403799479,0.160378569,0.50938855
Ndufb8_69117,586.259297,0.29961933,0.213520472,1.403234677,0.16054687,0.509807367
Ccdc40_57296,58.92537342,-0.552535944,0.393886432,-1.402779834,0.160682502,0.510006554
Endov_69022,60.8681522,-0.341262059,0.243275056,-1.402782778,0.160681624,0.510006554
Apobec3_67927,176.2327301,-0.233950847,0.166791656,-1.402653182,0.160720285,0.510010774
Apmap_63317,309.0862913,0.311072634,0.221839804,1.402239939,0.160843609,0.510055061
Cyb5d1_69017,308.8075239,-0.233373259,0.166407964,-1.402416407,0.160790937,0.510055061
Eif2b4_71326,312.8861338,-0.214782581,0.153161458,-1.402327863,0.160817364,0.510055061
Odf2l_72362,91.69472403,-0.355538835,0.253624901,-1.401829367,0.160966207,0.51021255
Ulk2_62958,74.80846802,0.394715096,0.28156994,1.401836773,0.160963995,0.51021255
Pgs1_59202,246.18004,-0.200392978,0.14299095,-1.40143819,0.161083079,0.510467351
Tgif2_65813,131.1790817,0.294599836,0.21024793,1.40120208,0.161153653,0.510575352
Kdm5a_66336,84.69418458,0.282583645,0.201740994,1.400724957,0.161296337,0.510911715
Zcchc2_71664,59.47018863,-0.301628468,0.215382906,-1.400429002,0.16138489,0.511076505
Eif4a3_63120,226.2492604,0.254337546,0.181669782,1.399999182,0.161513563,0.511136907
Mmp19_59598,37.57388053,0.511056774,0.36501873,1.400083701,0.161488255,0.511136907
Sox18_57040,323.0316528,0.348125262,0.24863437,1.40014939,0.161468587,0.511136907
Mok_68899,512.1204965,-0.399000335,0.285072777,-1.399643766,0.161620021,0.511226097
Sept11_57170,234.3918365,-0.252497525,0.180402854,-1.399631542,0.161623684,0.511226097
Zgpat_78562,81.05189959,0.313704718,0.224148582,1.399539155,0.161651365,0.511226097
Tubb2b_66183,180.0240616,0.307801999,0.219965499,1.399319439,0.161717213,0.511318763
Mast3_67767,140.9849809,-0.311267968,0.222544504,-1.3986774,0.161909744,0.511811847
Wipf2_30352,813.8343431,-0.183518187,0.131224816,-1.39850215,0.161962327,0.511862417
Cpsf3_64720,488.6455909,-0.278187295,0.199091278,-1.397285192,0.162327827,0.512098494
Crispld2_60820,2441.021998,-0.265465118,0.189985894,-1.397288565,0.162326813,0.512098494
Cyp2a4_30021,106.500824,-0.75913796,0.54314248,-1.397677383,0.162209969,0.512098494
Elof1_68971,645.786354,-0.33944208,0.242930871,-1.397278488,0.162329842,0.512098494
Herpud2_72082,85.75245015,0.244806545,0.175123077,1.397911394,0.162139677,0.512098494
Mdfic_70831,346.8451259,-0.269497318,0.192831626,-1.397578409,0.162239706,0.512098494
Ptprb_57291,2503.566773,0.251565594,0.179973669,1.397791103,0.162175807,0.512098494
Rtn2_31415,136.856387,0.431497613,0.308704411,1.39776951,0.162182293,0.512098494
Enpp6_31520,70.78394418,0.506489164,0.362657138,1.396606079,0.162532061,0.512620846
E330009J07Rik_69807,163.862323,-0.228358686,0.163647399,-1.395431198,0.162885849,0.512709412
Ezr_56670,199.9676179,-0.309991146,0.222081139,-1.395846344,0.162760771,0.512709412
Fgf1_63345,83.00875495,0.434664684,0.311409028,1.395799881,0.162774766,0.512709412
Gimap9_55179,99.43350749,-0.343337477,0.246000265,-1.395679295,0.162811092,0.512709412
Meox1_57510,97.0468482,0.406620897,0.291382112,1.395490251,0.162868053,0.512709412
Neurl3_58315,100.4967766,0.507900489,0.36394646,1.395536282,0.162854182,0.512709412
Nol8_70605,144.5490325,-0.242585676,0.173774531,-1.395979463,0.16272068,0.512709412
Psmd9_71205,61.23597745,0.308599318,0.221162354,1.395351931,0.162909739,0.512709412
Vrk3_73940,95.47391302,-0.272204364,0.195082033,-1.395332825,0.162915498,0.512709412
Zfp800_78545,79.85230449,-0.288282157,0.206610037,-1.395295996,0.162926599,0.512709412
Taf11_56432,138.1891323,-0.238022811,0.170609164,-1.395134974,0.162975141,0.512746841
Ang_62874,1436.460631,-0.230813815,0.16554441,-1.39427127,0.163235703,0.512821496
Cacybp_63671,33.99638616,0.473802168,0.339852355,1.394141195,0.163274971,0.512821496
Cd24a_66262,67.88853502,-0.507372307,0.363959663,-1.394034446,0.163307203,0.512821496
Emc4_74675,1230.203972,-0.247789723,0.177657298,-1.394762418,0.163087495,0.512821496
Flvcr1_63398,360.4520039,0.17696675,0.126936125,1.394140166,0.163275282,0.512821496
Msh2_74417,401.3030396,-0.201894677,0.14485649,-1.393756518,0.163391143,0.512821496
Myadm_80572,1260.251633,0.217518802,0.155999463,1.394356091,0.1632101,0.512821496
Numa1_67895,218.9096128,0.208900588,0.149939211,1.393235212,0.163548675,0.512821496
Nup50_60357,308.0975648,0.195576736,0.140361737,1.393376435,0.163505988,0.512821496
P2ry12_75681,76.47012658,-0.524020087,0.376017366,-1.393606077,0.163436592,0.512821496
Pdk2_68472,526.1459321,-0.264370522,0.189727605,-1.393421489,0.163492371,0.512821496
Pdzd2_74511,202.9415692,0.357245311,0.256275157,1.393991191,0.163320265,0.512821496
Rab1a_77864,189.5819097,-0.227485872,0.163122958,-1.394566863,0.163146494,0.512821496
Sdc3_72139,80.70746434,0.325668514,0.233735752,1.393319216,0.163523282,0.512821496
Tatdn2_77382,239.0661811,-0.191180401,0.137180544,-1.393640783,0.163426107,0.512821496
Cyb5a_64511,892.9152925,-0.249432163,0.179077209,-1.392874975,0.163657601,0.512933131
Rasa3_73040,43.58033828,0.386131348,0.277201365,1.392963371,0.163630867,0.512933131
Pcnp_78843,927.0059374,-0.339688403,0.243952249,-1.392438091,0.163789776,0.513117502
Rrm1_30932,494.125552,0.222305538,0.159651658,1.392441148,0.163788851,0.513117502
Gm45140_75154,289.3616192,0.183118464,0.131557968,1.391922262,0.16394594,0.513376823
Nosip_63550,799.8556821,0.166681259,0.119741447,1.392009729,0.163919452,0.513376823
9530068E07Rik_54935,1773.357182,-0.32147853,0.231065362,-1.39128828,0.164138026,0.513863309
Gpx2_68653,168.7027124,-0.392577819,0.282224361,-1.391013224,0.164221417,0.514009361
Fmo3_63255,116.6079114,-0.544851009,0.392022329,-1.389846875,0.16457538,0.514656716
Selp_72839,57.88974077,0.564197615,0.405878839,1.39006413,0.164509404,0.514656716
Tmem100_57470,354.8514102,0.430148424,0.309491442,1.389855632,0.164572721,0.514656716
Tmem38b_64441,720.9581433,0.137271434,0.098741513,1.39020994,0.164465136,0.514656716
Pla2g6_68440,186.7300255,-0.238143459,0.171410916,-1.389313259,0.164737514,0.515048616
Khdrbs1_59423,943.0040387,-0.209708799,0.151022735,-1.388590923,0.164957179,0.515425865
Rnf213_57840,455.7843188,-0.252335774,0.18173046,-1.388516673,0.164979771,0.515425865
Shank3_66475,982.7971835,0.253796728,0.18275437,1.388731381,0.164914448,0.515425865
St14_74075,213.8066356,-0.32553467,0.23446209,-1.388432007,0.165005536,0.515425865
Aldh16a1_79087,55.2887976,0.349106298,0.251820474,1.386330083,0.165646135,0.515568163
Ccr5_30053,97.05058805,-1.020890411,0.736112694,-1.38686701,0.165482319,0.515568163
Cd79a_30058,491.6190514,-0.478054856,0.344541778,-1.387509112,0.165286575,0.515568163
Cebpb_79860,864.2816004,0.195975098,0.141272585,1.387212515,0.16537697,0.515568163
Cttn_31078,433.6030846,0.17979318,0.1295796,1.38751146,0.165285859,0.515568163
Dnajb4_76495,179.1213722,0.229451946,0.165493346,1.386472334,0.165602722,0.515568163
Eif1ax_56430,2556.500319,-0.188656342,0.1360904,-1.386257531,0.16566828,0.515568163
Gm8801_31618,44.70905711,-0.416659581,0.300524465,-1.38644147,0.165612141,0.515568163
Hspd1_68001,377.2341716,0.172499307,0.124408206,1.386558911,0.165576305,0.515568163
Ifi202b_62091,201.066338,-0.775501674,0.559473011,-1.386128837,0.165707566,0.515568163
Mapk13_65074,86.28891322,0.392385116,0.282737611,1.387806578,0.165195951,0.515568163
Nabp1_55278,192.8045316,-0.359540304,0.2591629,-1.387313939,0.165346054,0.515568163
Nudt1_54298,53.01632174,-0.424814968,0.306310265,-1.386878001,0.165478967,0.515568163
Phc2_73059,686.3360254,0.20265456,0.146082662,1.387259497,0.165362649,0.515568163
Prkcz_80825,194.9963394,-0.207755765,0.149862962,-1.386304945,0.165653807,0.515568163
Slc35a3_68622,334.8104115,-0.226737455,0.16357867,-1.386106487,0.16571439,0.515568163
Stx5a_71245,48.0057408,-0.440268371,0.317336992,-1.387384331,0.1653246,0.515568163
Vrk3_78083,37.11126674,0.410081571,0.295843183,1.386145078,0.165702608,0.515568163
Syncrip_67080,171.7647559,-0.243622084,0.175780204,-1.385947209,0.165763024,0.515604817
Ciapin1_65525,40.11230143,0.341000787,0.246075843,1.385754822,0.165821782,0.515661499
Tor4a_65132,95.94688863,-0.264280911,0.190727553,-1.385646212,0.16585496,0.515661499
App_29787,497.1152488,-0.258172172,0.186398386,-1.385055831,0.166035396,0.515878576
Cutal_59404,243.7540605,0.250677368,0.180981596,1.385098667,0.166022299,0.515878576
Qdpr_73198,153.3710876,-0.37526496,0.270932614,-1.38508596,0.166026185,0.515878576
Chic2_70914,216.1537353,-0.296326419,0.214052158,-1.384365484,0.166246572,0.51628092
Ino80_61667,421.3329621,-0.332656571,0.240287632,-1.384409878,0.166232986,0.51628092
Tet3_76959,75.83018854,0.268677158,0.194092937,1.384270663,0.166275593,0.51628092
Mrpl41_74448,96.55785811,-0.364601609,0.263485601,-1.383762936,0.166431056,0.516648968
Ssbp1_69632,181.9876062,-0.322461789,0.233066789,-1.383559579,0.166493352,0.516727705
Hectd3_60815,955.0951336,-0.200488539,0.144952703,-1.383130734,0.166624783,0.516851198
Naa38_77706,1433.695895,-0.218974926,0.158325477,-1.383068159,0.166643968,0.516851198
Slc25a4_80686,1040.634006,0.274729898,0.198633327,1.383100723,0.166633984,0.516851198
Tra2a_64232,492.3555989,0.144244557,0.104322064,1.38268503,0.166761464,0.517100985
Copb1_75210,97.29790517,-0.342532661,0.247999099,-1.381185101,0.167222055,0.518069922
Gpatch2_69092,554.558304,-0.247152391,0.178917888,-1.38137329,0.167164214,0.518069922
Krt80_57352,413.0501317,0.346399231,0.250780499,1.381284561,0.167191483,0.518069922
Zdhhc17_64754,72.76117983,0.247127218,0.17889071,1.381442438,0.167142965,0.518069922
Gnb5_30513,190.1022778,-0.269554428,0.195208554,-1.380853569,0.167323989,0.51827096
Dnaja4_68668,177.3155324,-0.305804731,0.221530808,-1.380416269,0.167458514,0.518400541
Ppm1g_55343,568.756871,-0.203694818,0.147578523,-1.380247028,0.167510599,0.518400541
Rbm27_57496,201.0640674,-0.197955505,0.143389222,-1.380546621,0.167418406,0.518400541
Rpl23a_70926,2191.874512,0.201811525,0.146215244,1.380235868,0.167514034,0.518400541
Capsl_60808,87.91160827,-0.402637514,0.29178406,-1.379916072,0.167612487,0.518590515
Arhgap23_68325,207.2254756,0.310982879,0.225400229,1.379691938,0.167681516,0.518689386
Pianp_71093,94.3577709,-0.938334855,0.680386006,-1.379121333,0.167857348,0.519011479
Sbno1_63312,565.2802293,0.220215242,0.159678866,1.379113265,0.167859834,0.519011479
Dstn_55786,4263.988854,-0.28438642,0.206248326,-1.378854438,0.167939638,0.519028823
Lamp1_67377,7994.35894,-0.317709831,0.230402443,-1.3789343,0.167915012,0.519028823
C1qa_30183,135.2511384,0.445254591,0.322949744,1.378711701,0.16798366,0.51905022
Fam50a_65757,1397.457585,-0.123147691,0.089347433,-1.37830138,0.168110257,0.519326697
F10_72955,439.4825311,-0.438880029,0.318536732,-1.377800378,0.168264929,0.519689763
