gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Klhl24_57667,1694.448209,-0.374290699,0.102455841,-3.653190436,0.000259002,0.034388118
Osbpl2_63213,764.4901241,-0.378385859,0.103606399,-3.652147581,0.000260056,0.034388118
Mia2_76792,1196.209279,-0.587921871,0.161569863,-3.638809005,0.000273902,0.0356252
Cebpd_68861,1487.431767,0.849580889,0.235646562,3.605318415,0.00031177,0.039896558
Plec_67084,810.4467135,0.56583817,0.157316423,3.596815639,0.000322137,0.040568762
Clip1_61747,794.9669647,-0.455387908,0.126760374,-3.592509967,0.000327508,0.040600773
Fmr1_56727,772.4629195,-0.434820586,0.121452675,-3.580164749,0.000343378,0.041278155
Herc2_73488,431.7650157,-0.520332171,0.145279921,-3.581583516,0.000341518,0.041278155
Hyal2_65098,257.6032409,-0.646623889,0.182840876,-3.536539005,0.000405407,0.047301415
Zfp770_58534,177.2109723,-0.859826748,0.242903647,-3.539785251,0.000400453,0.047301415
Sap130_60844,288.2365536,-0.662759236,0.187726939,-3.530442891,0.000414865,0.047703413
Mios_57885,276.0333474,-0.474371371,0.13491483,-3.516080266,0.000437969,0.049640607
Gja1_75237,2391.471608,0.602329625,0.171814528,3.5056967,0.000455414,0.049842699
Kat6a_29325,235.5870825,-0.818276438,0.233686528,-3.501598684,0.000462476,0.049842699
Meis1_76344,1132.004046,-0.76013235,0.217167231,-3.500216615,0.00046488,0.049842699
Xiap_78640,704.573445,-0.424499598,0.121151941,-3.503861291,0.000458564,0.049842699
Hnrnpf_68755,1297.222849,-0.372921465,0.106875334,-3.489312758,0.000484264,0.051228694
Ppp2r5a_74553,2609.361551,-0.425739649,0.122572864,-3.473359714,0.000513986,0.053657431
Csf1_66545,293.7565521,-0.746457997,0.217045833,-3.439172213,0.000583496,0.055271121
Erap1_75895,441.5380947,-0.610352607,0.17655662,-3.456979458,0.000546266,0.055271121
Ift20_65044,667.5964762,0.606377456,0.175908971,3.447109337,0.000566619,0.055271121
Klf3_77257,916.5799758,-0.488145888,0.141849509,-3.441294176,0.000578939,0.055271121
Mbnl1_69680,1715.665329,-0.42077087,0.122394438,-3.437826721,0.000586403,0.055271121
Pdcd6ip_58093,519.6316268,0.343880288,0.100105203,3.43518894,0.000592141,0.055271121
Rassf3_62192,2328.67912,-0.400930552,0.116666122,-3.436563629,0.000589144,0.055271121
Slc39a14_63214,191.6744034,0.888923313,0.257162875,3.4566549,0.000546925,0.055271121
Tcp1_29748,2237.366143,0.385451358,0.111592051,3.454111238,0.00055211,0.055271121
Fam50a_65757,1397.457585,-0.306621745,0.089594592,-3.42232425,0.000620882,0.056688614
Tmem184c_55531,430.6847979,-0.5261003,0.15374047,-3.422002678,0.000621617,0.056688614
Zfp652_72159,1083.721923,-0.368439361,0.107974894,-3.412268789,0.000644246,0.058084592
Marf1_60424,593.7404474,-0.389887388,0.114699574,-3.399205193,0.00067582,0.059634074
Rasa1_29997,658.2541888,-0.466549928,0.137279217,-3.398547408,0.000677447,0.059634074
Rgs3_78919,368.0803766,-0.523033175,0.154018053,-3.395921221,0.00068398,0.059634074
Ppp2r5a_79150,1970.224677,-0.533663243,0.158098761,-3.375505535,0.000736802,0.063234
Rptor_71994,550.2737629,-0.422081922,0.125207952,-3.371047243,0.00074883,0.063234
Smn1_67026,438.590667,-0.523777608,0.155381274,-3.370918478,0.00074918,0.063234
Cbx5_72840,1079.820636,-0.414982843,0.123486703,-3.360546801,0.000777884,0.064182756
Rb1cc1_65517,288.2092592,-0.82446918,0.245890191,-3.352997437,0.000799414,0.064182756
