gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Maged2_75455,401.0826315,0.644297786,0.191916218,3.357182596,0.000787411,0.055235506
Nqo1_29503,316.3608002,0.909572192,0.270531717,3.362164712,0.00077334,0.055235506
Pdcd6ip_58093,519.6316268,0.336513317,0.099965678,3.366288535,0.00076187,0.055235506
Rapgef1_57410,400.4554894,0.704129884,0.209794174,3.356289035,0.00078996,0.055235506
Serinc1_66304,1121.599673,-0.625048375,0.185136259,-3.376153203,0.00073507,0.055235506
Spp1_63793,53.32249252,-1.83993998,0.547573789,-3.360168105,0.000778951,0.055235506
Tbc1d17_76206,705.5372712,-0.412094424,0.122878747,-3.353667218,0.000797482,0.055235506
Tmed10_29760,956.7941179,-0.365678426,0.108691167,-3.364380342,0.000767157,0.055235506
Ypel5_55452,1704.183558,-0.386530133,0.114914081,-3.363644656,0.000769205,0.055235506
Rnf166_64551,185.569505,0.458929524,0.137014433,3.349497666,0.000809582,0.055523858
Sort1_62170,1880.248597,-0.679495515,0.202850688,-3.34973237,0.000808897,0.055523858
Fpr1_72651,68.83851421,-2.058322432,0.61594934,-3.341707345,0.000832648,0.056827211
Bloc1s6_75600,238.5062424,0.40897609,0.12268682,3.333496546,0.000857617,0.057767626
Dab2_66244,492.7360018,-0.6397832,0.19200714,-3.332080262,0.000861994,0.057767626
Klhl20_71196,43.19951159,1.229354232,0.368733218,3.333993715,0.000856086,0.057767626
Ubxn4_62275,651.4884497,-0.678465554,0.203634923,-3.331774054,0.000862943,0.057767626
Map2k1_71481,140.4385394,0.546104772,0.164068953,3.32850768,0.000873126,0.058034285
Myo1b_66844,1304.530004,0.446115643,0.134108723,3.326522184,0.00087937,0.058034285
Sel1l_32044,1501.846522,-0.357751225,0.107507988,-3.327671096,0.000875752,0.058034285
Ift20_65044,667.5964762,0.58362475,0.175695858,3.32179004,0.00089442,0.058750357
Arfgef1_57541,1890.167735,-0.463842855,0.13970955,-3.320051178,0.000900009,0.058841274
Slc30a9_67008,1702.585315,-0.538602306,0.16238155,-3.316893494,0.000910243,0.05923354
Fubp1_79073,355.8173686,0.498135544,0.150489489,3.310101912,0.00093262,0.05985453
Zbtb20_72018,313.7088628,0.452405414,0.136666864,3.310278724,0.000932031,0.05985453
Zfp780b_65104,131.4403944,-0.557311819,0.168346738,-3.310499659,0.000931296,0.05985453
Gnptab_63356,273.4878483,-0.523160767,0.158120571,-3.308619253,0.000937572,0.059897609
Gbp4_72637,111.9044687,1.797334477,0.543958763,3.304174137,0.000952566,0.060304783
Lsm2_80047,111.3116908,-0.680935399,0.206023405,-3.305136133,0.000949303,0.060304783
Mylk_69186,1164.423513,0.681210583,0.206546386,3.298099749,0.000973415,0.061072
Vbp1_31850,1547.173859,-0.499311833,0.15133944,-3.299284259,0.000969317,0.061072
Gpat4_68606,681.9042188,0.349209406,0.106037722,3.293256401,0.000990341,0.061856533
Ddx47_67060,65.03509621,0.717033214,0.21831457,3.284403851,0.001021984,0.06283355
Pld4_79679,64.07798579,-0.932694832,0.283824136,-3.286171663,0.001015591,0.06283355
Slco3a1_79183,343.1540499,0.578274847,0.175960677,3.286386807,0.001014816,0.06283355
Zup1_64842,703.0410468,0.70797876,0.215593281,3.28386282,0.001023948,0.06283355
4933427D14Rik_77885,74.62970808,0.701755417,0.214024415,3.278856843,0.001042285,0.062856072
Nadk_74310,595.1116758,-0.50919134,0.155185155,-3.281185892,0.001033716,0.062856072
Nipsnap3b_56098,225.4059456,-0.657102737,0.200368758,-3.279467041,0.001040034,0.062856072
Prex2_80295,86.18653464,1.022167783,0.31153021,3.281119298,0.00103396,0.062856072
Fkbp4_29507,3372.807209,-0.452562951,0.138398191,-3.270006269,0.001075451,0.064577833
Rffl_56434,170.5709614,0.693397745,0.212145205,3.268505381,0.001081171,0.064643874
Atpaf2_55407,121.8602885,-0.720629821,0.2213014,-3.25632744,0.001128635,0.066169237
Cebpd_68861,1487.431767,0.765614018,0.23507491,3.256893812,0.001126386,0.066169237
Ogdh_63528,13674.5212,-0.455832174,0.13982107,-3.260110761,0.001113687,0.066169237
Srp9_79256,824.4514105,-0.623366833,0.191422061,-3.256504665,0.001127931,0.066169237
Zfp654_71240,283.8474312,-0.528473728,0.162312572,-3.255901384,0.00113033,0.066169237
Cklf_66245,61.79547717,-0.968059534,0.297554665,-3.253383825,0.001140393,0.066480187
Atp6v0c_75544,803.7658157,-0.434610957,0.133882632,-3.246208638,0.001169531,0.06691665
Ccng2_72279,261.1310812,0.583408321,0.179644407,3.247572976,0.001163938,0.06691665
Cisd1_76056,2565.584616,-0.537139709,0.165554016,-3.244498225,0.001176578,0.06691665
Esam_73662,564.090933,0.477589441,0.146983095,3.249281425,0.00115697,0.06691665
Pde1a_65878,42.67325353,1.048199242,0.322634429,3.248875963,0.00115862,0.06691665
Uqcrc1_64258,1880.941745,0.376485854,0.116001555,3.245524203,0.001172346,0.06691665
Def8_77301,160.6976933,-0.510170294,0.157588923,-3.237348688,0.001206459,0.068338331
Stmn2_31224,457.1068896,0.622691865,0.192533326,3.234203018,0.001219827,0.06881694
Adipor2_64209,257.0735255,-0.441782806,0.136704721,-3.231657284,0.001230746,0.069154069
Clk2_67973,388.3201353,0.51612587,0.159819976,3.229420267,0.001240415,0.069268535
Scarf2_58949,322.325222,0.581349581,0.180045852,3.228897389,0.001242685,0.069268535
Ager_77468,4050.168972,0.607240944,0.188673084,3.218482107,0.00128871,0.069374589
Camsap1_73633,136.9876989,0.517395024,0.160493321,3.223779161,0.001265109,0.069374589
Ddx50_69296,1617.951591,-0.329926386,0.10254859,-3.217268876,0.001294173,0.069374589
Exosc9_78049,200.5880271,-0.859389103,0.267055299,-3.218019289,0.001290791,0.069374589
Gga3_66141,76.08797552,0.73240976,0.227029453,3.226056132,0.001255087,0.069374589
Ift57_55451,416.3476499,-0.522077657,0.162008526,-3.222531985,0.00127063,0.069374589
Ndufb11_62357,301.1840483,0.660411672,0.205215701,3.218134238,0.001290274,0.069374589
Nle1_75354,40.15958871,0.862637633,0.267687263,3.222557638,0.001270516,0.069374589
Stt3b_61540,1227.669834,-0.380211005,0.117861069,-3.225925315,0.001255661,0.069374589
Utrn_64027,216.4456441,0.718834305,0.223392987,3.217801569,0.001291772,0.069374589
AA986860_70183,153.2066573,0.542311945,0.168961257,3.209682238,0.001328818,0.069475642
Abraxas1_75235,100.7508271,-0.691395972,0.215706989,-3.205255316,0.001349427,0.069475642
Aimp1_77089,373.9539684,-0.49324396,0.154186109,-3.19901684,0.001378971,0.069475642
Atp6v0a2_79057,205.5239788,0.518195444,0.161826906,3.202158767,0.001364018,0.069475642
Cab39_66321,1265.254404,0.52092292,0.162342936,3.208780956,0.00133299,0.069475642
Cog7_29395,44.61617422,-0.814465152,0.254065846,-3.205724677,0.001347228,0.069475642
Dpp8_61774,779.5909775,-0.358784637,0.112131182,-3.199686568,0.001375771,0.069475642
Fpr1_30738,47.44579237,-1.658364563,0.516436743,-3.211166879,0.001321971,0.069475642
Ipo4_78988,279.2838549,0.537905694,0.167607961,3.209308748,0.001330545,0.069475642
Paip2b_76121,625.047248,-0.678743798,0.212235477,-3.198069459,0.00138351,0.069475642
Polg_76808,59.79626317,0.681649416,0.212753279,3.203943169,0.001355592,0.069475642
Prkag2_78622,41.85495664,-0.94119647,0.294338475,-3.197667148,0.001385441,0.069475642
Rab4a_30456,92.68669625,-0.60987536,0.189774647,-3.21368196,0.001310447,0.069475642
Rbbp6_64552,236.6209906,0.459813071,0.143697844,3.19986062,0.001374941,0.069475642
Spp1_63768,37.51471921,-1.810511734,0.563083105,-3.215354389,0.001302836,0.069475642
St3gal1_65977,353.4538808,-0.543402397,0.169641651,-3.203236899,0.001358921,0.069475642
Xrn2_61920,272.7238297,-0.767426697,0.238813287,-3.213500842,0.001311274,0.069475642
Zbtb7a_78355,543.2183001,0.426160595,0.133132566,3.201024412,0.001369399,0.069475642
Rpl3l_76369,926.4197666,-3.141354487,0.982973323,-3.195767794,0.001394593,0.069684823
Elp3_70978,73.75043293,-0.637907713,0.199700739,-3.194318244,0.001401615,0.069786467
Serpinb1a_76164,502.191038,-0.71566463,0.224348986,-3.189961512,0.001422917,0.070595878
Mon2_60770,559.1241436,0.280415941,0.087983915,3.187127351,0.001436935,0.070613204
Pdha1_29563,4382.228881,-0.372199975,0.116867328,-3.184807781,0.001448502,0.070613204
Socs6_74848,110.7569722,-0.569819991,0.178856457,-3.185906738,0.001443011,0.070613204
Tcea2_30899,43.73788256,0.730447079,0.229245341,3.186311548,0.001440993,0.070613204
Vkorc1l1_65398,247.8971536,-0.457366846,0.143591108,-3.185203127,0.001446524,0.070613204
Gucy1a2_57806,293.6130882,-0.713125656,0.22410117,-3.182159455,0.001461813,0.071014679
Zeb2_65248,2491.137718,-0.475587407,0.149580112,-3.179482887,0.001475381,0.071425789
Capns1_74461,2287.431549,-0.485785164,0.153341805,-3.167989087,0.001534973,0.072553395
Capza1_78776,633.5672616,-0.62302134,0.196629684,-3.168500939,0.001532273,0.072553395
Cnot6_74982,1282.624957,-0.595576023,0.187952511,-3.168757993,0.001530918,0.072553395
Gabbr1_66249,179.1811722,0.516056715,0.162826212,3.169371256,0.001527691,0.072553395
Rad17_76696,143.0710918,-0.581541822,0.183425524,-3.170452012,0.00152202,0.072553395
Slain2_75464,820.1950904,-0.646712194,0.20404873,-3.169400734,0.001527536,0.072553395
Tacc3_30034,45.57868441,0.827591127,0.260866975,3.172464154,0.001511512,0.072553395
Cacybp_29581,3297.797195,-0.566315531,0.179250675,-3.159349509,0.001581217,0.072858008
Cdr2_58483,435.7257732,-0.697073224,0.220616533,-3.159659947,0.001579534,0.072858008
Clip1_61747,794.9669647,-0.400512806,0.126720772,-3.160593152,0.001574483,0.072858008
Fntb_58406,86.91695455,0.695994048,0.21995944,3.164192674,0.001555138,0.072858008
Pcyox1_78167,53.78513927,-0.849487191,0.268909569,-3.159006923,0.001583077,0.072858008
Pik3ca_30701,289.4405087,-0.45425286,0.143631657,-3.162623535,0.001563544,0.072858008
Trdmt1_72939,36.68047389,-1.375236024,0.434655584,-3.163967227,0.001556343,0.072858008
Vps54_60495,241.2733161,-0.441973378,0.13974819,-3.162641157,0.001563449,0.072858008
Smdt1_76284,1509.008247,-0.740803468,0.234601752,-3.157706456,0.001590156,0.072943841
Maip1_54722,209.9263422,-0.65803616,0.208476667,-3.156401959,0.001597286,0.073031454
Yeats4_77503,386.1321322,-0.546647516,0.173352875,-3.153380156,0.001613915,0.073312604
Zbtb2_71406,39.51679205,-1.198106764,0.379879376,-3.153913686,0.001610967,0.073312604
Hnrnph1_80002,3586.407426,0.439032701,0.139565312,3.145715045,0.001656813,0.0742964
Jak2_31096,575.8515049,-0.474071952,0.150609344,-3.147692825,0.001645645,0.0742964
Nelfb_78980,225.1465338,-0.439129945,0.139550415,-3.146747675,0.001650974,0.0742964
Rab3gap1_62061,65.30874602,-0.734322002,0.233371628,-3.146577878,0.001651933,0.0742964
Il1r1_30947,327.5590984,0.455563945,0.144905417,3.143871045,0.001667289,0.074375354
Maml2_59937,115.6575844,0.468621048,0.149096063,3.143081305,0.001671794,0.074375354
Rmnd5a_56652,799.9511271,-0.462208843,0.147165083,-3.140750748,0.001685154,0.074375354
Snrnp40_30773,647.9812055,-0.351459187,0.111883836,-3.141286528,0.001682074,0.074375354
Uimc1_55829,520.3879686,0.368392378,0.11723,3.142475279,0.001675259,0.074375354
Gpc3_60688,1017.357417,-0.926834909,0.29566586,-3.134737673,0.001720079,0.075627905
Plec_67084,810.4467135,0.491726889,0.156933094,3.133353687,0.001728211,0.075627905
Rmi1_56327,369.0682731,-0.642850944,0.205232392,-3.132307413,0.001734382,0.075627905
Sart1_56934,202.0880122,0.419437897,0.133912599,3.132176501,0.001735155,0.075627905
Arl6ip1_74639,641.4491997,-0.452752657,0.14459501,-3.131177597,0.001741068,0.075649961
Toe1_65401,66.05417464,-0.639122467,0.204197206,-3.129927576,0.001748494,0.075737401
Ranbp9_64382,1734.286308,0.337409292,0.107878158,3.127688673,0.001761867,0.076081114
Foxj3_30348,732.0256416,-0.304719176,0.097488116,-3.125705862,0.001773789,0.076360239
Spon2_64895,158.9450712,1.301627322,0.41679207,3.12296566,0.001790386,0.07683833
Lcorl_64543,115.1760441,-0.507094954,0.162578242,-3.119082532,0.001814151,0.076914521
