gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Pgm2l1_56784,480.8238349,-0.441787546,0.140370122,-3.147304712,0.001647831,0.024291598
Ppp2r5e_72014,72.88058577,-0.774956064,0.246268028,-3.146799327,0.001650682,0.024291598
Ube3c_31975,114.0576258,-0.728811668,0.231615265,-3.146647824,0.001651538,0.024291598
Ska2_74961,67.83918885,-0.971897903,0.308943712,-3.14587372,0.001655915,0.024335358
Pphln1_62626,215.0070809,-0.521460411,0.165799914,-3.145118698,0.001660195,0.024377611
Cep95_76224,43.19895051,-0.986988131,0.31393085,-3.143966677,0.001666744,0.024432443
Paxbp1_76157,67.88899785,-1.335938917,0.424903429,-3.144100106,0.001665984,0.024432443
Sbf1_73749,113.6347928,0.581852811,0.185088959,3.143638684,0.001668613,0.0244392
Wdr82_63187,153.1297501,-0.453007262,0.144116416,-3.143342553,0.001670302,0.024443313
Mecp2_55633,292.8171792,-0.3743486,0.119143673,-3.141993114,0.00167802,0.024514909
Zbtb20_69602,196.7583674,-0.675358434,0.214941135,-3.142062288,0.001677623,0.024514909
Aldoa_65660,492.7960463,0.630228105,0.200598857,3.141733289,0.00167951,0.024516036
Arhgef6_64799,348.1881403,-0.647883472,0.206265421,-3.141018343,0.001683615,0.024555311
Adamts1_61531,203.7598906,0.662042355,0.210825279,3.140241801,0.001688084,0.024599826
Lpar6_57982,125.7908708,-0.75446702,0.240339939,-3.139166228,0.001694293,0.024669589
Tfdp2_69536,44.11948666,-1.239921163,0.395020827,-3.138875418,0.001695975,0.024673385
Actb_69068,3014.502297,0.423185013,0.13485589,3.138053622,0.001700738,0.024701257
Mrpl1_55313,1080.47765,-0.653163255,0.208130249,-3.138242799,0.00169964,0.024701257
Pum2_70389,755.7317031,-0.59676814,0.190242186,-3.136886469,0.001707522,0.024779061
Rtkn2_62282,169.6708228,-0.671405167,0.21411085,-3.13578302,0.00171396,0.024851698
Rreb1_69636,895.4461819,-0.456146881,0.145551812,-3.133914132,0.001724913,0.024947995
S100a11_71439,261.5556653,0.58182844,0.185629897,3.134346624,0.001722373,0.024947995
Txlng_72239,118.8420764,-0.906831046,0.289342749,-3.13410669,0.001723782,0.024947995
Abcd1_73214,467.7662442,-0.428477956,0.136801224,-3.132120784,0.001735485,0.025079993
Pusl1_60162,120.1672495,0.591628311,0.188997286,3.130353481,0.001745961,0.025210395
Adnp_30970,283.1600367,-0.776592131,0.248201014,-3.128883803,0.001754717,0.025231128
Btbd8_78065,49.0741712,-0.948889005,0.303313904,-3.128405898,0.001757573,0.025231128
Fech_61669,1143.466161,-0.685791412,0.219202248,-3.128578374,0.001756542,0.025231128
Fkbp4_29507,3372.807209,-0.433357724,0.138505939,-3.128802479,0.001755203,0.025231128
Ppp1r3c_54768,986.6399105,-0.589183026,0.188297941,-3.128993462,0.001754062,0.025231128
Rbbp6_68982,62.01430489,-0.724530142,0.231578075,-3.128664674,0.001756026,0.025231128
Rnf20_75592,717.8442014,-0.362878854,0.11596555,-3.129195295,0.001752858,0.025231128
Atp6v1e1_75186,926.2404667,-0.536760305,0.17166496,-3.126790138,0.00176726,0.025262037
Bclaf3_79540,82.49999798,-0.586176222,0.187454187,-3.127037241,0.001765776,0.025262037
Ikzf5_56282,365.3155443,-0.382373497,0.122278473,-3.127071238,0.001765571,0.025262037
Ncoa7_63415,195.8632324,-0.577123801,0.184585654,-3.12659077,0.001768459,0.025262037
Tbl1xr1_76397,125.5172325,-0.567292222,0.181425281,-3.126864235,0.001766815,0.025262037
Tmem63a_66008,225.1860112,-0.435717112,0.139349956,-3.126783269,0.001767302,0.025262037
Mut_61136,781.8707519,-0.602649452,0.19285025,-3.124960702,0.001778288,0.025370778
Uba2_79419,300.9505423,0.480988159,0.153923905,3.124843796,0.001778995,0.025370778
Ndufa11_62546,766.2938833,0.51190104,0.163895191,3.123343862,0.001788087,0.025479494
Ubxn2a_72062,704.9430044,-0.524858531,0.168056775,-3.123102485,0.001789554,0.025479494
Cenpb_54993,1169.255748,-0.428268551,0.13716758,-3.122228676,0.001794875,0.025534298
L3mbtl3_62063,122.5518162,-0.6132077,0.196418013,-3.121952464,0.001796559,0.025537335
Gnb1_31217,244.0096794,-0.614506806,0.196859838,-3.121544814,0.001799049,0.025551791
Pcmtd1_63425,125.2351189,-1.037036063,0.332271386,-3.121051367,0.001802066,0.025573718
Zfp280d_66629,41.86635256,-1.081005175,0.346508791,-3.119704904,0.001810323,0.025669907
Nbeal1_69997,836.6549391,-0.549953471,0.176438041,-3.11697787,0.001827153,0.0258874
Ubtd1_55268,70.23025335,-0.897614847,0.288096274,-3.11567669,0.001835234,0.025980681
Pld4_79679,64.07798579,-0.877754314,0.281877186,-3.113960116,0.001845944,0.026111012
Zfx_69869,815.4623026,-0.532905209,0.171224274,-3.112322793,0.001856214,0.026234897
Xpo5_58900,213.4048516,0.451031186,0.144946975,3.111697818,0.001860148,0.026269104
Ppp6r3_76712,285.2152975,-0.449802978,0.144592173,-3.110839059,0.001865566,0.026324196
Tcf7l2_63599,94.30245591,-0.715948073,0.230185259,-3.110312434,0.001868895,0.026349756
Snx7_66630,394.1406992,0.51100622,0.164454884,3.10727299,0.001888219,0.026600598
Rab1a_68730,1610.388574,-0.566582867,0.182387109,-3.106485261,0.001893257,0.02664994
Cldn23_70383,31.42222029,-0.993447715,0.319836653,-3.106109656,0.001895664,0.026661915
Pdk2_68472,526.1459321,-0.59234093,0.190716392,-3.105873199,0.001897181,0.026661915
Ptpn1_29137,14.49002022,1.345286793,0.433250868,3.105098897,0.001902154,0.026710184
Il1r1_30947,327.5590984,0.449408764,0.144760137,3.10450635,0.001905968,0.026714662
Mrpl28_61903,60.99493752,1.068861371,0.344276972,3.104655431,0.001905008,0.026714662
Sbf2_75213,526.5760912,-0.373981925,0.120470974,-3.104332199,0.001907091,0.026714662
Zfp62_70395,330.33338,-0.539151176,0.173695408,-3.104003631,0.00190921,0.02672278
Htatsf1_64409,332.1865361,-0.45121526,0.145397404,-3.10332405,0.0019136,0.026762642
Usp32_75599,54.91030498,-1.007326411,0.324732744,-3.102016747,0.001922071,0.02685947
Tprkb_67678,91.25670963,-0.815681808,0.26298825,-3.101590315,0.001924841,0.026876547
Aktip_77759,265.1521778,-0.560933918,0.180915625,-3.100527766,0.001931761,0.026878297
Clhc1_59972,11.5936743,1.430787255,0.461425284,3.100799425,0.00192999,0.026878297
Mbtps2_69181,235.4310881,-0.712098102,0.22963289,-3.101028352,0.001928498,0.026878297
Mcur1_30741,469.1866239,-1.421860969,0.458569778,-3.100642555,0.001931012,0.026878297
Wsb1_76345,652.1128619,0.431071422,0.13903815,3.100382313,0.00193271,0.026878297
Ube2w_64566,523.3289466,-0.536042295,0.172938936,-3.099604451,0.001937792,0.026927402
D630045J12Rik_62087,10.72919919,-1.36405461,0.440181248,-3.098847615,0.001942749,0.026953121
Hax1_73688,47.24936366,0.726461709,0.234419677,3.098979223,0.001941886,0.026953121
Wdr73_70252,12.25937198,1.086744221,0.350722574,3.098586467,0.001944462,0.02695534
Mapkapk3_29451,120.0883687,0.568531532,0.183658724,3.095586858,0.001964238,0.027186061
Psmc6_55718,551.7131528,0.414278852,0.133821481,3.095757482,0.001963108,0.027186061
Actl6a_65364,67.01386281,0.632613689,0.204391904,3.095101503,0.001967456,0.027187228
Maged2_75455,401.0826315,0.594440666,0.192057576,3.095116988,0.001967353,0.027187228
Klhdc1_73138,161.4516365,-0.787049661,0.25442699,-3.093420485,0.001978636,0.027303958
Rmc1_68794,100.9649679,0.518802569,0.167714985,3.093358463,0.001979049,0.027303958
Ankrd17_75068,191.0925008,-0.825153777,0.266803503,-3.092739668,0.00198318,0.027329492
Krt23_61569,39.68598495,-0.988503614,0.319641496,-3.09253844,0.001984525,0.027329492
Pole4_55614,2207.046821,0.389569437,0.125977458,3.092374172,0.001985624,0.027329492
Mpdz_76471,88.43688191,-0.707092989,0.228749254,-3.09112697,0.001993983,0.027401091
Rab35_61351,188.4107503,-0.469166785,0.151771544,-3.091269772,0.001993025,0.027401091
Nop10_62970,838.9548596,-0.794848979,0.257210363,-3.090268099,0.001999759,0.027449429
Ttpal_69696,75.00813652,0.640683735,0.207332044,3.090133696,0.002000664,0.027449429
Adprm_57369,13.03172988,-1.311286481,0.424423481,-3.089571006,0.002004458,0.027479756
Abcc5_63556,262.1135097,0.555001667,0.179709311,3.088330063,0.002012848,0.027543848
Foxo4_79930,230.2346223,-0.628255781,0.203439134,-3.08817566,0.002013894,0.027543848
Mob3b_78741,173.6058016,-0.81748651,0.264698971,-3.088363008,0.002012625,0.027543848
Bclaf3_73661,103.8465118,-0.761833903,0.246732872,-3.087687086,0.002017208,0.027567444
Ap3s2_54516,356.15015,-0.673901335,0.218280603,-3.087316628,0.002019723,0.02758011
Ccdc47_68787,1500.104854,-0.424771081,0.137656704,-3.085727531,0.002030548,0.027640934
Kbtbd8_59830,33.81797395,-0.972383941,0.315058507,-3.086359896,0.002026234,0.027640934
Tigd2_55315,310.6983447,-0.535558534,0.173544845,-3.085995056,0.002028722,0.027640934
Trp53inp2_63824,913.3846296,-0.499266905,0.161796213,-3.085776204,0.002030216,0.027640934
Tmem165_55320,274.283376,-0.726633693,0.235503911,-3.085442146,0.002032498,0.02764579
Hdac2_65110,485.5205425,-0.563986866,0.182833337,-3.084704768,0.002037543,0.027692714
Fgfrl1_64735,425.2074984,-0.43910454,0.142404287,-3.083506468,0.002045767,0.027782727
Ppm1k_60398,1286.23222,-0.402244709,0.130475041,-3.082924563,0.002049771,0.02780553
Top3b_66556,62.40812594,0.623921083,0.202387988,3.082797004,0.00205065,0.02780553
Rbm12_66300,102.634157,-0.589157893,0.191126925,-3.082547852,0.002052367,0.027807094
Ssfa2_79950,152.7025114,-0.684226401,0.22199194,-3.082212805,0.002054679,0.027816698
Zfp90_71675,77.94070082,-0.608603396,0.197477523,-3.081886929,0.00205693,0.027825463
Abcf3_30465,497.2245656,0.313765096,0.10182688,3.08135823,0.002060586,0.027853214
Adam33_82187,38.71283554,-1.097008831,0.356111117,-3.080523966,0.002066367,0.027896528
Eps15_72244,497.115879,-0.387519333,0.125800316,-3.080432105,0.002067005,0.027896528
Ints6l_76585,107.2643657,-0.83382828,0.270744284,-3.079763193,0.002071652,0.027937528
Abraxas2_74127,19.26549107,-1.268404439,0.411914821,-3.079288178,0.002074959,0.02796039
Capza2_73674,2592.806433,-0.461630816,0.149963983,-3.078277906,0.002082007,0.027968503
Kdm1a_31777,157.7354663,0.485729822,0.15777078,3.078705837,0.002079019,0.027968503
Lrrc10_60238,482.2559015,1.752970164,0.56944175,3.078401194,0.002081145,0.027968503
Svbp_77236,260.8657549,-0.523671866,0.170117476,-3.078295529,0.002081883,0.027968503
Cyth1_31459,282.2605806,0.449926442,0.14621164,3.077227232,0.00208936,0.028045573
Tspan5_59476,49.36706717,0.705299748,0.229220446,3.076949549,0.002091307,0.028050018
Ube2k_78335,1257.268299,-0.527255801,0.171415003,-3.075902304,0.002098666,0.028126986
Mthfd1l_32017,131.199383,0.68355885,0.222252409,3.075597029,0.002100816,0.028134071
Alkbh6_66181,462.7690659,-0.516830067,0.168146593,-3.073687406,0.002114308,0.028292936
Actg1_77590,699.6158078,0.546505252,0.177866943,3.072550991,0.002122376,0.02836601
Cyb5d1_69017,308.8075239,-0.512000045,0.166643714,-3.07242339,0.002123283,0.02836601
Tnrc6c_72504,170.7106635,-0.489245038,0.159247623,-3.072228197,0.002124672,0.02836601
Selenow_31634,743.6592925,0.393833453,0.128216239,3.071634723,0.002128901,0.028400615
Gabpb1_30051,124.660659,0.554828909,0.180649233,3.071305094,0.002131253,0.028410153
Lmf2_54825,61.24620576,0.674480828,0.219648658,3.070725916,0.002135391,0.028428804
Zfp397_71258,338.8879932,-0.651634566,0.212213827,-3.07065084,0.002135928,0.028428804
Gm13212_64546,116.3523328,-0.89653467,0.292087829,-3.069400984,0.002144885,0.028482496
Kansl1_62103,540.7142462,-0.372724959,0.121427037,-3.069538458,0.002143898,0.028482496
Thoc2_80770,66.31677897,-0.957974665,0.312088829,-3.069557692,0.00214376,0.028482496
Malsu1_75936,101.2376166,0.687294456,0.223949762,3.068967123,0.002148002,0.028502085
Appl2_79261,143.2153807,-0.78833413,0.256897857,-3.0686676,0.002150157,0.028508878
Cog7_29395,44.61617422,-0.765004174,0.24933758,-3.068146296,0.002153911,0.02853686
Creb5_64227,31.00684891,1.054451012,0.343785365,3.067178305,0.002160899,0.028592266
Hif1an_60450,172.497297,-0.845071494,0.2755269,-3.067110674,0.002161388,0.028592266
Acat2_70667,151.6651532,0.569067726,0.185562962,3.066709652,0.00216429,0.028608844
Atp1b1_70854,480.1170941,-0.521673131,0.170201576,-3.065031135,0.002176473,0.028748
Pcgf2_61890,163.3925787,-0.443495124,0.144723811,-3.064424028,0.002180896,0.028784505
Ccni_69031,3419.031956,-0.433429962,0.14148523,-3.063429039,0.002188161,0.028836539
Sema6b_61570,34.33018067,0.960181686,0.313410812,3.063652074,0.00218653,0.028836539
H2afy_72431,785.4919653,-0.332697997,0.108624835,-3.062817048,0.002192641,0.028873651
Abraxas1_75235,100.7508271,-0.655259847,0.21404541,-3.061312299,0.002203691,0.02898388
Pcgf1_67345,29.79204046,-1.244860522,0.406654685,-3.061222623,0.002204351,0.02898388
Jup_57181,1584.97328,-0.587695585,0.192006839,-3.060805475,0.002207425,0.028987989
Mme_70214,361.1952664,-0.871368579,0.284693349,-3.060726856,0.002208004,0.028987989
Nbr1_67870,27.48090995,-1.001228302,0.327285434,-3.059189926,0.002219364,0.029115103
Rgs3_78650,74.70486938,-0.628856655,0.205614979,-3.058418497,0.002225086,0.029168121
Nceh1_69154,1413.191344,-0.331858699,0.108566985,-3.056718375,0.002237744,0.029311915
Clec10a_77584,37.66105954,1.003140725,0.328383333,3.054785741,0.002252214,0.0294792
Atad2b_66971,181.8554822,-0.48284632,0.158074756,-3.054544151,0.002254028,0.02948072
Ccni_78826,60.18777026,-0.914605986,0.299552086,-3.05324526,0.002263808,0.029564076
Rangap1_62399,294.443648,0.474252278,0.155318907,3.05340983,0.002262567,0.029564076
Lrch3_70651,156.8770228,-0.65510879,0.214620679,-3.052402929,0.002270171,0.029624884
Ccnc_29197,61.10943887,-0.888621221,0.291182033,-3.051772157,0.002274947,0.0296649
Cenpc1_55956,220.2430032,-0.937339098,0.307174442,-3.051487914,0.002277102,0.029670709
Gimap4_76043,245.3979497,-0.677436859,0.22210313,-3.050100456,0.002287648,0.029785765
Dnajc24_64970,501.7231139,-0.532177861,0.174507373,-3.049601006,0.002291456,0.029812972
Dtnbp1_67406,266.5221762,0.378445208,0.124118468,3.049064453,0.002295552,0.029843899
Rnf121_67109,46.03610699,0.637440663,0.20910247,3.048460709,0.00230017,0.029881548
Card11_56494,48.6126992,-0.830405102,0.272474456,-3.047643852,0.002306431,0.029918099
Glod4_65415,505.6363172,-0.557582213,0.182942264,-3.047858937,0.002304781,0.029918099
Slc25a46_30683,756.972901,-0.337703885,0.110836249,-3.046872182,0.00231236,0.029972608
Alg11_67845,36.46811653,-0.949667759,0.311735083,-3.046393593,0.002316044,0.02997559
Azi2_74043,455.2015777,-0.516081874,0.169401684,-3.046497894,0.002315241,0.02997559
2610507B11Rik_29766,21.63542616,-1.31524024,0.431913232,-3.04514922,0.002325649,0.030072248
Rbm39_74112,1029.043301,-0.387335236,0.127204634,-3.044977405,0.002326978,0.030072248
Atxn7l3_58702,168.7997288,-0.665758584,0.218669078,-3.044594094,0.002329945,0.030088193
Hsf2_74644,49.78624257,-0.711704651,0.233789026,-3.044217525,0.002332864,0.030103485
Ppfia1_75945,503.232469,-0.399003755,0.131090634,-3.043724344,0.002336691,0.030130473
Wsb2_68650,264.333644,0.483762035,0.158950557,3.043474931,0.002338629,0.030133073
Nme3_71751,801.7478232,0.357321912,0.117489884,3.041299376,0.002355595,0.030329158
Adamts5_56833,23.87958803,-1.430634191,0.470451638,-3.040980362,0.002358092,0.030338804
Jag1_59938,429.9875762,-0.495964011,0.163106719,-3.040733175,0.002360029,0.030341229
Zfp593_64360,43.51355071,0.664434899,0.218532147,3.040444655,0.002362291,0.030347834
Pld1_70261,153.4080783,-0.502035136,0.165141714,-3.0400262,0.002365576,0.030367553
Sema5a_59066,195.1479736,-0.834627896,0.274597981,-3.039453866,0.002370075,0.030402825
Camsap1_66113,108.2434405,0.47082149,0.1549466,3.038604853,0.002376764,0.03046611
Gas2l3_80831,23.57256687,1.038949877,0.342015934,3.03772361,0.002383725,0.030532788
Rgs2_69434,878.0855973,-0.634475553,0.208919207,-3.036942181,0.002389913,0.030589476
Mafk_60769,448.2527251,0.453170429,0.149249625,3.036325416,0.002394807,0.030629535
Zfp974_73183,89.40225044,-0.823108698,0.271121033,-3.035945569,0.002397826,0.030645564
Lrrc1_79101,98.95107861,-0.681793125,0.224624842,-3.035252549,0.002403343,0.030693473
Aff1_59983,281.5750321,0.471667876,0.155445789,3.034291755,0.002411011,0.030746153
Rps3_64318,3497.541307,0.517592565,0.17057129,3.034464737,0.002409629,0.030746153
Ric1_65435,34.20879769,0.758573508,0.250022439,3.034021709,0.002413171,0.030751094
Acss3_59461,72.05822975,-1.04028171,0.342898121,-3.033792387,0.002415006,0.030751899
Lpar1_65520,154.3988312,0.508663788,0.167693325,3.033297761,0.002418968,0.03077977
Ncbp1_75388,62.37984928,-0.821456746,0.270850863,-3.032874762,0.002422361,0.030800366
Tmem222_67936,69.11699299,0.635423901,0.20954392,3.032413922,0.002426063,0.030824851
Ndufs2_31161,2071.738399,-0.896098695,0.295619748,-3.031254508,0.002435399,0.030920834
Slf1_63965,281.326074,-0.593023713,0.195661576,-3.030864435,0.002438547,0.030938175
Sdc4_81860,4040.048791,0.418954753,0.138244359,3.030537788,0.002441186,0.030949036
Epb41_73444,609.2510036,-0.561761242,0.185434258,-3.02943613,0.002450107,0.031039458
Rab5b_68780,1348.49706,-0.458848558,0.151522054,-3.028262532,0.002459643,0.031137538
Tor1aip1_73280,374.5873568,0.37317892,0.123299967,3.026593836,0.00247326,0.031287105
Cops7a_30557,163.3605512,0.455253898,0.150455101,3.025845553,0.002479389,0.031315851
Ptger4_29247,234.3490742,0.586637356,0.193859488,3.026095665,0.002477339,0.031315851
Wdr36_57134,127.3969036,0.612664259,0.202489743,3.025655768,0.002480946,0.031315851
Glyr1_61729,274.1390849,-0.613946339,0.202995511,-3.024433083,0.002490996,0.031419856
Glmp_73825,178.2521066,-0.860287092,0.284562288,-3.023194315,0.002501216,0.031525855
Arhgap29_74926,74.91936233,-0.699577315,0.231454643,-3.022524437,0.002506758,0.031568747
Atp11a_68869,671.1178309,-0.518614995,0.171593658,-3.022343596,0.002508257,0.031568747
Rmi1_56327,369.0682731,-0.619775117,0.205102626,-3.0217805,0.002512927,0.031581724
Thbs1_54836,1322.327519,1.135795968,0.375858706,3.021869518,0.002512188,0.031581724
Vrk3_73940,95.47391302,-0.591053537,0.19561935,-3.021447196,0.002515695,0.031593636
Abca8a_66548,168.4245153,-0.897710964,0.297191276,-3.020650459,0.002522324,0.03159659
Farsa_64111,40.16538555,0.868208548,0.287419364,3.020703043,0.002521886,0.03159659
Pde9a_71752,161.7781355,0.63465515,0.210090134,3.020870795,0.002520489,0.03159659
Zbtb7a_78355,543.2183001,0.40276223,0.133340968,3.020543769,0.002523212,0.03159659
Gm47283_78840,2070.391344,1.191864605,0.394833882,3.018648249,0.002539051,0.031749118
Wdr53_59333,174.2061121,0.482248664,0.159753625,3.018702475,0.002538597,0.031749118
Sqle_72792,356.0496286,0.642144956,0.212868539,3.016626882,0.002556042,0.031938566
Pdlim2_66479,462.0666097,-0.574808546,0.190562912,-3.016371556,0.002558196,0.031942479
Dnajb9_68270,90.21174195,-0.911378497,0.302193062,-3.015881606,0.002562333,0.031971135
Esam_73662,564.090933,0.443330894,0.147134286,3.013103924,0.002585903,0.032242055
Prdm4_67541,145.3365319,0.407409106,0.135270485,3.011810798,0.002596944,0.032356469
Cep44_64451,253.7806335,-0.671851453,0.223164398,-3.010567365,0.002607601,0.032396968
Phtf2_72961,433.6919697,-0.565681587,0.1878991,-3.01056038,0.002607661,0.032396968
Vkorc1l1_65398,247.8971536,-0.430035599,0.142830566,-3.010809312,0.002605524,0.032396968
Yae1d1_68126,960.0236933,-0.561389563,0.186442171,-3.011065364,0.002603328,0.032396968
Ccdc43_73740,51.33671153,0.701532066,0.233140337,3.009054866,0.002620618,0.032458157
Crnkl1_62702,1193.498026,-0.306752063,0.101952297,-3.008780293,0.002622987,0.032458157
D230025D16Rik_77607,444.9531958,-0.485361804,0.161320227,-3.008685346,0.002623807,0.032458157
Gm5150_77724,54.88634247,1.093942027,0.363562415,3.008952474,0.002621501,0.032458157
Ift20_65044,667.5964762,0.528884955,0.175734516,3.009567885,0.002616196,0.032458157
Ralgapa2_58210,371.9937025,-0.871500935,0.289630819,-3.009006214,0.002621038,0.032458157
Asah1_29127,326.7753033,-0.537709573,0.178763039,-3.007946019,0.002630199,0.03251405
Dnajc13_63158,126.9653198,-0.812723704,0.270259792,-3.007194296,0.002636712,0.032571366
Bbs9_73654,141.9209829,-0.648738328,0.215892502,-3.004913663,0.002656562,0.03273012
Pfkl_71368,465.7474577,-0.595508897,0.198156584,-3.005244055,0.002653678,0.03273012
Ppp4c_63800,1089.956853,0.305156023,0.101535576,3.005409882,0.002652232,0.03273012
Tmod3_74150,404.6991754,0.386231597,0.128536006,3.00485139,0.002657106,0.03273012
Gm20517_65937,376.2338919,0.292712507,0.097454613,3.003577743,0.002668254,0.032844121
LOC100505067_29282,57.03190135,-1.014177142,0.337696206,-3.003223386,0.002671363,0.032859086
Prkaca_62886,338.2842108,-0.601551053,0.200320036,-3.002950002,0.002673764,0.032865326
Eef1akmt2_64841,53.97968517,-1.025787651,0.341739733,-3.001663405,0.002685089,0.032897954
Tmem184c_55531,430.6847979,-0.460428248,0.153395705,-3.00157197,0.002685895,0.032897954
Usp46_75574,203.8870945,-0.484723987,0.161484185,-3.001680867,0.002684935,0.032897954
Zbtb5_57863,67.87880186,-0.844193391,0.281199043,-3.002120426,0.002681061,0.032897954
Zmym4_60248,85.45199704,-0.576239073,0.191953165,-3.001977456,0.00268232,0.032897954
Gk_63112,215.6556933,0.561987118,0.187252103,3.001232616,0.002688891,0.032911415
Zc3h13_57767,1703.51532,-0.345585613,0.115156154,-3.001017319,0.002690793,0.032911484
Aen_72984,37.0129341,0.956566199,0.318921496,2.999378255,0.002705312,0.033042504
Glod4_31927,386.7823078,-0.425060783,0.141711748,-2.99947456,0.002704457,0.033042504
Smpdl3a_70278,356.37166,-0.582701034,0.194300808,-2.998963522,0.002708997,0.033064247
Kdm6a_65647,36.00482641,-2.085653531,0.695833576,-2.997345348,0.00272342,0.03321692
Fam120c_82043,401.7195092,-0.48277699,0.161101257,-2.996730121,0.002728922,0.033260651
Cep63_70528,231.4714515,-0.564756351,0.188511689,-2.995869139,0.002736638,0.033331296
Prep_57932,775.948786,0.345191789,0.115240635,2.995399912,0.002740852,0.03335921
Timm8a1_74717,35.35456611,0.870596832,0.290804509,2.993752863,0.002755691,0.033516304
Acad8_75993,84.9389839,0.545243687,0.18224418,2.991830458,0.002773102,0.033552912
Eif4a1_78383,2752.537413,0.339536625,0.113489811,2.991780685,0.002773554,0.033552912
Gm10273_73758,156.1053593,0.649567129,0.217122115,2.991713342,0.002774166,0.033552912
Hax1_65412,58.73383046,0.615654397,0.205725734,2.992597889,0.002766139,0.033552912
Plec_67084,810.4467135,0.470063565,0.157102862,2.992075128,0.002770881,0.033552912
Rpl7a-ps3_65268,1207.203279,0.445852614,0.149027772,2.991741794,0.002773908,0.033552912
Tdrd3_80516,1176.455959,-0.259590281,0.086748242,-2.992455799,0.002767427,0.033552912
Vps54_60495,241.2733161,-0.416118564,0.13906872,-2.992179444,0.002769934,0.033552912
Nmi_65999,192.6632241,0.488619687,0.163350913,2.991227164,0.002778587,0.033582979
Nmi_63641,162.561261,0.543512887,0.181740418,2.990599957,0.0027843,0.033628607
Nedd4_67649,1096.111154,-0.453510028,0.151706535,-2.989390199,0.002795349,0.033715133
Tpm4_56102,90.35425402,0.53888448,0.180256091,2.989549355,0.002793893,0.033715133
Cpeb3_75402,52.83607399,0.826579568,0.276593768,2.988424408,0.002804199,0.033788042
Dpyd_79696,89.65588444,-0.630302781,0.210938025,-2.988094642,0.002807226,0.033788042
Ifrd1_64891,135.8572019,0.642159837,0.21493487,2.987694997,0.002810899,0.033788042
Sema7a_72108,14.33608779,1.622217479,0.54293414,2.987871567,0.002809276,0.033788042
U2af1_30745,410.2851712,0.350842305,0.117430067,2.987670144,0.002811128,0.033788042
Vps13d_61730,231.584675,-0.475346715,0.159189446,-2.986044159,0.002826118,0.033944712
Ppm1h_80317,141.1655666,0.53642004,0.179708294,2.984948715,0.002836259,0.03404295
Anapc16_74683,85.19718574,0.641543653,0.21495216,2.984588073,0.002839604,0.034059554
Glud1_72229,2382.963587,0.329253317,0.110385671,2.982754147,0.002856674,0.03423406
Zfp758_70179,213.4949747,-1.058802002,0.354992776,-2.982601543,0.002858098,0.03423406
Ripk1_31502,369.0457947,-0.42661012,0.143050779,-2.982228568,0.002861583,0.034252158
Nek1_66022,297.017944,-0.426036454,0.142877562,-2.981828982,0.00286532,0.034273257
Ptpn4_77006,227.4089597,-0.712135724,0.238901551,-2.980875263,0.002874258,0.034356494
Dars_70180,769.1344852,-0.359241235,0.120570678,-2.979507452,0.002887122,0.034486504
Gm28635_68330,330.4583215,0.412594245,0.138513028,2.97873963,0.002894366,0.034549256
Rnh1_68375,48.8299084,0.739744844,0.248391949,2.978135355,0.002900079,0.034593655
Syngr2_71544,389.2745868,0.567431608,0.19055716,2.977750132,0.002903726,0.034613371
Abcc5_32060,287.0845173,0.436339809,0.146561694,2.977174981,0.002909179,0.034630805
Igfbp4_76799,253.9386638,0.759034507,0.254948771,2.977204029,0.002908904,0.034630805
Abcc1_30046,190.4249167,0.604914868,0.203235241,2.976427045,0.002916285,0.034691594
Zfp760_55727,42.84146798,-0.960510149,0.32272855,-2.976216856,0.002918284,0.034691604
Zdhhc13_61713,122.430995,-0.696020269,0.233966192,-2.974875407,0.002931076,0.034819815
Pdcd7_76254,101.644119,-0.485960259,0.163412961,-2.973817114,0.002941203,0.034916226
Acbd3_30304,1202.944949,0.245958986,0.082774414,2.971437352,0.002964093,0.035139894
Cdkn1a_66319,13.64220567,1.440784173,0.484864289,2.971520494,0.002963291,0.035139894
Chrm2_55332,32.4864985,-1.387510228,0.467216308,-2.969738438,0.002980534,0.035251361
Ctnnd1_31768,2193.777022,-0.50745254,0.170846661,-2.970222168,0.002975844,0.035251361
Mfge8_74284,177.1398072,0.636831952,0.2144485,2.969626515,0.00298162,0.035251361
Xdh_69921,32.99833105,0.900782842,0.30332194,2.969725303,0.002980662,0.035251361
Itgav_70184,649.0397907,0.405165848,0.136506578,2.968104928,0.00299642,0.035402226
Igkv6-15_64030,20.98845197,-2.211737726,0.745418461,-2.967108869,0.003006145,0.03549296
Shb_32250,55.19266518,0.622058894,0.209693824,2.966510331,0.003012002,0.03552912
Spcs2_77232,45.4053829,0.671415409,0.226341847,2.96637771,0.003013302,0.03552912
Arntl_59197,43.49420326,-1.349275663,0.454930872,-2.965891623,0.003018068,0.035546972
Qsox2_56883,141.9012379,-0.690001456,0.232652283,-2.965805651,0.003018912,0.035546972
Casd1_68385,251.2782128,-0.554492444,0.187003571,-2.965143615,0.003025417,0.03555765
Cnot6_74982,1282.624957,-0.557749363,0.18810551,-2.965087853,0.003025965,0.03555765
Zfp942_55918,90.96249259,-1.375781498,0.46398748,-2.965126339,0.003025586,0.03555765
Nhp2_31697,197.6132477,0.607125528,0.204819059,2.964204266,0.003034668,0.035611693
