gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Svbp_77236,260.8657549,-0.624666127,0.170408009,-3.665708731,0.000246655,0.009160703
Apc_69392,520.9747477,-0.590558803,0.161185387,-3.663848272,0.000248454,0.009181174
Gnl1_58119,51.23458345,0.875081041,0.238807578,3.664377186,0.000247941,0.009181174
Pdcd5_74509,531.0326327,-0.552913229,0.150932105,-3.663324183,0.000248963,0.009181174
Atp2c1_29591,200.2048803,-0.729872292,0.199319227,-3.66182583,0.000250424,0.009213373
Tlr8_68002,73.6974145,-1.154033509,0.315387646,-3.659095473,0.000253107,0.00924772
Tmem256_73945,321.2585972,-1.239060349,0.33862671,-3.659074472,0.000253128,0.00924772
Tmem60_60367,435.4910207,-0.855009165,0.233617822,-3.659862746,0.00025235,0.00924772
Ate1_65202,341.7959643,-0.817663906,0.223687155,-3.655390525,0.000256791,0.009359068
Sept10_61701,685.4595844,-0.4338459,0.118724691,-3.654217987,0.000257967,0.009359068
Tmem184c_55531,430.6847979,-0.561308605,0.153582703,-3.65476446,0.000257418,0.009359068
Actb_69068,3014.502297,0.492678105,0.134847352,3.653598661,0.00025859,0.009360016
Chn1_75579,145.3675699,-0.873017157,0.239074879,-3.651647392,0.000260563,0.009409704
Bmpr2_57284,2976.714463,-0.820140443,0.224840868,-3.647648452,0.000264651,0.00948597
Chd1_68703,138.9082924,-0.679479295,0.1862497,-3.648216855,0.000264067,0.00948597
Kdm2a_78336,355.2039991,-0.472917107,0.129639475,-3.647940629,0.000264351,0.00948597
Pik3cg_30588,65.65428225,-0.977354946,0.26797282,-3.647216709,0.000265096,0.00948597
Fbxo25_66612,267.3889094,-0.509774356,0.13989099,-3.644082825,0.000268347,0.009538464
Kat2b_64780,682.8156747,-0.631212672,0.173208114,-3.644244246,0.000268179,0.009538464
Pigq_71960,283.9624504,0.624156854,0.171281444,3.644042447,0.000268389,0.009538464
Slc30a9_67008,1702.585315,-0.590640547,0.16224947,-3.640323434,0.000272296,0.009655411
Bloc1s1_29597,1066.377375,-0.585020279,0.160861923,-3.636785316,0.000276062,0.009690886
Cul1_77492,1152.201661,-0.518168398,0.142491702,-3.636481213,0.000276388,0.009690886
Golga7_64303,648.8078308,-0.643649565,0.17697985,-3.636852251,0.00027599,0.009690886
Gramd1a_63402,85.37314987,0.690848303,0.189958887,3.636830652,0.000276013,0.009690886
Tex15_66674,86.67916876,-1.128322647,0.310093471,-3.638653355,0.000274067,0.009690886
